region_id	region_name	region_name_in_data	region_ent_type	buddhist	hindu	islam	roman_catholic	other_christian	other
LK-3236170	Nadugala 2	Nadugala 2	GND	925	0	0	0	0	5
LK-3236175	Nadugala 1	Nadugala 1	GND	1153	0	0	22	0	2
LK-3236180	Bandattara 1	Bandattara 1	GND	885	0	0	0	0	1
LK-3236185	Elambathalagoda	Elambathalagoda	GND	579	0	0	0	0	1
LK-3236190	Palatuwa	Palatuwa	GND	1000	0	0	0	0	3
LK-3236195	Unella	Unella	GND	1084	0	0	0	0	10
LK-3236200	Dematahettigoda	Dematahettigoda	GND	1252	0	0	0	0	2
LK-3239	Weligama	Weligama	DSD	66983	106	8631	15	36	365
LK-3239005	Midigama North	Midigama North	GND	1945	0	0	0	0	11
LK-3239010	Pathegama	Pathegama	GND	1046	0	0	0	0	8
LK-3239015	Moodugamuwa West	Moodugamuwa West	GND	1331	0	0	0	0	4
LK-3239020	Moodugamuwa East	Moodugamuwa East	GND	909	0	0	0	0	3
LK-3239025	Kohunugamuwa	Kohunugamuwa	GND	1257	0	211	0	0	7
LK-3239030	Walana	Walana	GND	1837	0	0	0	0	6
LK-3239035	Wekada	Wekada	GND	3752	0	0	0	0	14
LK-3239040	Denuwala	Denuwala	GND	1314	0	0	0	0	1
LK-3239045	Midigama West	Midigama West	GND	1559	0	0	0	0	7
LK-3239050	Midigama East	Midigama East	GND	1360	0	0	0	0	10
LK-3239055	Hetti Weediya	Hetti  Weediya	GND	1205	57	1447	0	13	2
LK-3239060	Aluth Weediya	Aluth Weediya	GND	244	49	3326	15	0	2
LK-3239065	Polwatta	Polwatta	GND	2319	0	0	0	11	14
LK-3239070	Nidangala	Nidangala	GND	938	0	0	0	0	5
LK-3239075	Kotavila West	Kotavila West	GND	1502	0	0	0	0	2
LK-3239080	Kotavila North	Kotavila North	GND	1883	0	0	0	0	6
LK-3239085	Kamburugamuwa North	Kamburugamuwa North	GND	3914	0	0	0	0	16
LK-3239090	Kotavila South	Kotavila South	GND	2194	0	0	0	0	2
LK-3239095	Henwala East	Henwala East	GND	1237	0	0	0	0	10
LK-3239100	Polwathumodara	Polwathumodara	GND	1118	0	0	0	0	1
LK-3239105	Pelena North	Pelena North	GND	1241	0	0	0	0	9
LK-3239110	Pelena West	Pelena West	GND	1200	0	257	0	0	20
LK-3239115	Galbokka East	Galbokka East	GND	97	0	1757	0	0	7
LK-3239120	Galbokka West	Galbokka West	GND	34	0	1283	0	0	6
LK-3239125	Paranakade	Paranakade	GND	869	0	350	0	0	16
LK-3239130	Walliwala East	Walliwala East	GND	2352	0	0	0	0	14
LK-3239135	Pitidoowa	Pitidoowa	GND	1427	0	0	0	0	10
LK-3239140	Gurubebila	Gurubebila	GND	1632	0	0	0	0	3
LK-3239145	Walliwala West	Walliwala West	GND	1235	0	0	0	0	11
LK-3239150	Walliwala South	Walliwala South	GND	1091	0	0	0	0	19
LK-3239155	Maha Weediya	Maha Weediya	GND	1320	0	0	0	0	11
LK-3239160	Pelena South	Pelena South	GND	1101	0	0	0	0	4
LK-3239165	Henwala West	Henwala West	GND	943	0	0	0	0	5
LK-3239170	Garanduwa	Garanduwa	GND	1234	0	0	0	0	3
LK-3239175	Mirissa Udumulla	Mirissa Udumulla	GND	1331	0	0	0	0	0
LK-3239180	Mirissa Udupila	Mirissa Udupila	GND	1793	0	0	0	0	12
LK-3239185	Mirissa North	Mirissa North	GND	1240	0	0	0	0	11
LK-3239190	Mirissa South 2	Mirissa South 2	GND	1432	0	0	0	0	9
LK-3239195	Kapparathota South	Kapparathota South	GND	1068	0	0	0	0	1
LK-3239200	Kapparathota North	Kapparathota North	GND	1838	0	0	0	0	2
LK-3239205	Mirissa South 1	Mirissa South 1	GND	1084	0	0	0	0	9
LK-3239210	Bandaramulla	Bandaramulla	GND	1587	0	0	0	12	10
LK-3239215	Thal Aramba North	Thal Aramba North	GND	1786	0	0	0	0	11
LK-3239220	Thudella	Thudella	GND	1062	0	0	0	0	9
LK-3239225	Kamburugamuwa South	Kamburugamuwa South	GND	1536	0	0	0	0	7
LK-3239230	Kamburugamuwa West	Kamburugamuwa West	GND	864	0	0	0	0	13
LK-3239235	Thal Aramba East	Thal Aramba East	GND	766	0	0	0	0	0
LK-3239240	Thal Aramba South	Thal Aramba South	GND	956	0	0	0	0	2
LK-3242	Matara Four Gravets	Matara Four Gravets	DSD	118046	209	4657	277	157	522
LK-3242005	Deeyagaha East	Deeyagaha East	GND	1069	0	0	0	0	1
LK-3242010	Kekanadura East	Kekanadura East	GND	2059	0	0	0	13	6
LK-3242015	Kokawala	Kokawala	GND	904	0	0	0	0	1
LK-3242020	Parawahera East	Parawahera East	GND	1196	0	0	0	23	2
LK-3242025	Parawahera North	Parawahera North	GND	1574	0	0	0	0	14
LK-3242030	Kekanadura North	Kekanadura North	GND	706	0	0	0	0	3
LK-3242035	Kekanadura Central	Kekanadura Central	GND	1883	0	0	0	14	2
LK-3242040	Deeyagaha West	Deeyagaha West	GND	1068	0	0	0	0	0
LK-3242045	Navimana North	Navimana North	GND	477	0	0	0	0	0
LK-3242050	Pahalagoda	Pahalagoda	GND	852	0	0	0	0	1
LK-3242055	Navimana South	Navimana South	GND	1803	0	0	13	0	7
LK-3242060	Thudawa East	Thudawa East	GND	1235	11	0	0	0	9
LK-3242065	Thudawa North	Thudawa North	GND	880	0	0	0	0	7
LK-3242070	Thudawa South	Thudawa South	GND	1554	0	0	0	0	8
LK-3242075	Sudarshi Place	Sudarshi Place	GND	1740	0	0	0	0	5
LK-3242080	Hittatiya East	Hittetiya East	GND	2434	0	0	0	0	12
LK-3242085	Hittatiya Meda	Hittetiya Meda	GND	4093	0	0	12	0	11
LK-3242090	Godagama	Godagama	GND	2339	0	0	23	0	13
LK-3242095	Eduwa - Madurudoowa	Eduwa - Madurudoowa	GND	1091	0	0	0	0	10
LK-3242100	Kanattagoda North	Kanattagoda North	GND	1949	0	0	0	0	8
LK-3242105	Wewahamandoowa	Wewahamandoowa	GND	3251	0	0	0	10	6
LK-3242110	Hittatiya West	Hittetiya West	GND	1538	0	0	0	0	3
LK-3242115	Isadeen Town	Isadeen Town	GND	2420	0	73	0	0	11
LK-3242120	Weliweriya West	Weliweriya West	GND	1382	0	0	0	0	5
LK-3242125	Weliweriya East	Weliweriya East	GND	2793	0	38	0	0	8
LK-3242130	Walpala	Walpala	GND	2470	0	0	20	0	7
LK-3242135	Weragampita	Weragampita	GND	3513	0	0	0	11	9
LK-3242140	Ruwan Ella	Ruwan Ella	GND	1669	0	0	0	0	4
LK-3242145	Kekanadura West	Kekanadura West	GND	815	0	0	0	0	0
LK-3242150	Kekanadura South	Kekanadura South	GND	2772	0	0	0	0	11
LK-3242155	Parawahera South	Parawahera South	GND	1855	0	0	0	0	6
LK-3242160	Thalpavila North	Thalpavila North	GND	4129	0	0	0	0	18
LK-3242165	Nakuttiya	Nakuttiya	GND	1091	0	0	0	0	6
LK-3242170	Veherahena	Veherahena	GND	2916	0	0	0	0	14
LK-3242175	Makavita	Makavita	GND	1394	0	0	0	0	1
LK-3242180	Weradoowa	Weradoowa	GND	1326	0	0	0	24	3
LK-3242185	Uyanwatta	Uyanwatta	GND	2288	0	0	0	0	22
LK-3242190	Uyanwatta North	Uyanwatta North	GND	2496	0	0	0	10	12
LK-3242195	Kadeweediya East	Kadeweediya East	GND	1209	11	699	10	0	1
LK-3242200	Kadeweediya West	Kadeweediya West	GND	1178	28	853	0	0	8
LK-3242205	Welegoda East	Welegoda East	GND	3488	63	50	0	10	5
LK-3242210	Welegoda West	Welegoda West	GND	2098	0	0	0	0	24
LK-3242215	Mathotagama	Mathotagama	GND	1811	0	27	0	0	10
LK-3242220	Walgama North	Walgama North	GND	2654	0	0	18	0	12
LK-3242225	Kanattegoda South	Kanattagoda South	GND	1168	0	0	0	0	1
LK-3242230	Madiha West	Madiha West	GND	2159	0	0	0	0	9
LK-3242235	Walgama	Walgama	GND	3010	0	0	0	0	3
LK-3242240	Walgama Meda	Walgama Meda	GND	1968	0	0	0	0	8
LK-3242245	Walgama South	Walgama South	GND	2092	0	0	17	0	4
LK-3242250	Madiha East	Madiha East	GND	1001	0	0	0	0	14
LK-3242255	Polhena	Polhena	GND	2099	0	20	11	0	16
LK-3242260	Pamburana	Pamburana	GND	2701	0	0	17	0	13
LK-3242265	Noope	Noope	GND	785	0	0	0	0	8
LK-3242270	Kadeweediya South	Kadeweediya South	GND	191	0	1196	0	0	17
LK-3242275	Thotamuna	Thotamuna	GND	1586	0	81	14	0	11
LK-3242280	Fort	Fort	GND	627	0	148	12	22	9
LK-3242285	Kotuwegoda North	Kotuwegoda North	GND	568	12	582	26	0	2
LK-3242290	Eliyakanda North	Eliyakanda North	GND	1476	14	0	0	0	14
LK-3242295	Meddawatta	Meddawatta	GND	1762	10	0	0	0	4
LK-3242300	Rassandeniya	Rassandeniya	GND	2807	0	0	0	0	20
LK-3242305	Wewa Ihalagoda	Wewa Ihalagoda	GND	1950	0	0	0	0	10
LK-3242310	Thalpavila South	Thalpavila South	GND	1266	0	0	0	0	16
LK-3242315	Gandarawatta	Gandarawatta	GND	1211	0	0	0	0	5
LK-3242320	Meddawatta South	Meddawatta South	GND	1702	18	14	11	0	7
LK-3242325	Eliyakanda South	Eliyakanda South	GND	1974	42	330	40	20	2
LK-3242330	Kotuwegoda South	Kotuwegoda South	GND	481	0	546	33	0	3
LK-3245	Devinuwara	Devinuwara	DSD	48267	38	741	22	19	187
LK-3245005	Kadawedduwa West	Kadawedduwa West	GND	1359	0	0	0	0	2
LK-3245010	Kadawedduwa East	Kadawedduwa East	GND	694	0	0	0	0	0
LK-3245015	Walbulugahahena	Walbulugahahena	GND	978	0	0	0	0	4
LK-3245020	Aparekka North	Aparekka North	GND	569	0	0	0	0	2
LK-3245025	Uda Aparekka East	Uda Aparekka East	GND	1364	0	0	0	0	1
LK-3245030	Uda Aparekka	Uda Aparekka	GND	1590	0	0	0	0	6
LK-3245035	Palle Aparekka	Palle Aparekka	GND	857	0	0	0	0	3
LK-3245040	Agarawala	Agarawala	GND	812	0	0	0	0	1
LK-3245045	Beddegammedda	Beddegammedda	GND	1216	0	0	0	0	2
LK-3245050	Pathegama East	Pathegama East	GND	401	0	0	0	0	0
LK-3245055	Pathegama North	Pathegama North	GND	460	0	0	0	0	0
LK-3245060	Naotunna	Naotunna	GND	1253	0	0	0	0	7
LK-3245065	Naotunna North	Naotunna North	GND	771	0	0	0	0	1
LK-3245070	Thalalla North	Thalalla North	GND	1341	0	0	0	0	8
LK-3245075	Thalalla East	Thalalla East	GND	1102	0	0	0	0	6
LK-3245080	Thalalla South	Thalalla South	GND	1492	0	0	0	0	2
LK-3245085	Naotunna Central	Naotunna Central	GND	703	0	0	0	0	7
LK-3245090	Naotunna South	Naotunna South	GND	791	0	0	0	0	9
LK-3245095	Thalalla Central	Thalalla Central	GND	1397	0	0	0	0	6
LK-3245100	Delgalla	Delgalla	GND	969	0	0	0	0	2
LK-3245105	Kapugama North	Kapugama North	GND	1785	0	0	0	0	9
LK-3245110	Kapugama West	Kapugama West	GND	1045	0	0	0	0	1
LK-3245115	Gandarawatta South	Gandarawatta South	GND	1086	0	0	0	0	5
LK-3245120	Kapugama Central	Kapugama Central	GND	1565	18	0	10	0	1
LK-3245125	Kapugama East	Kapugama East	GND	4458	0	17	0	0	18
LK-3245130	Gandara East	Gandara East	GND	939	0	344	0	0	3
LK-3245135	Thalalla	Thalalla	GND	1111	0	380	0	0	1
LK-3245140	Gandara South	Gandara South	GND	883	0	0	0	0	6
LK-3245145	Gandara Central	Gandara Central	GND	855	0	0	0	0	7
LK-3245150	Gandara West	Gandara West	GND	1867	0	0	0	0	16
LK-3245155	Devinuwara North	Devinuwara North	GND	2682	0	0	0	0	3
LK-3245160	Devinuwara Central	Devinuwara Central	GND	995	0	0	0	0	3
LK-3245165	Devinuwara Nugegoda	Devinuwara Nugegoda	GND	1572	20	0	12	19	0
LK-3245170	Devinuwara West	Devinuwara West	GND	584	0	0	0	0	1
LK-3245175	Devinuwara East	Devinuwara East	GND	1005	0	0	0	0	5
LK-3245180	Devinuwara Wawwa	Devinuwara Wawwa	GND	1606	0	0	0	0	20
LK-3245185	Devinuwara Pradeepagara Pedesa	Devinuwara Pradeepagara Pedesa	GND	1072	0	0	0	0	4
LK-3245190	Devinuwara	Devinuwara	GND	411	0	0	0	0	7
LK-3245195	Devinuwara Welegoda	Devinuwara Welegoda	GND	879	0	0	0	0	7
LK-3245200	Devinuwara Sinhasana Pedesa	Devinuwara Sinhasana Pedesa	GND	877	0	0	0	0	1
LK-3245205	Devinuwara South	Devinuwara  South	GND	871	0	0	0	0	0
LK-3248	Dikwella	Dickwella	DSD	53164	0	3106	0	12	186
LK-3248005	Urugamuwa North	Urugamuwa North	GND	496	0	0	0	0	0
LK-3248010	Bodarakanda	Bodarakanda	GND	740	0	0	0	0	0
LK-3248015	Urugamuwa East	Urugamuwa East	GND	914	0	0	0	0	6
LK-3248020	Urugamuwa Central	Urugamuwa Central	GND	850	0	0	0	0	0
LK-3248025	Urugamuwa West	Urugamuwa West	GND	636	0	0	0	0	0
LK-3248030	Dandeniya North	Dandeniya North	GND	1137	0	0	0	0	3
LK-3248035	Urugamuwa South	Urugamuwa South	GND	871	0	0	0	0	2
LK-3248040	Rannawala	Rannawala	GND	872	0	0	0	0	1
LK-3248045	Urugamuwa	Urugamuwa	GND	878	0	0	0	0	8
LK-3248050	Wehella	Wehella	GND	1118	0	0	0	0	12
LK-3248055	Wehella North	Wehella North	GND	659	0	0	0	0	3
LK-3248060	Dandeniya South	Dandeniya South	GND	871	0	0	0	0	8
LK-3248065	Bambarenda North	Bambarenda North	GND	1668	0	0	0	0	11
LK-3248070	Pohosathugoda	Pohosathugoda	GND	649	0	0	0	0	4
LK-3248075	Rathmale	Rathmale	GND	1033	0	0	0	0	3
LK-3248080	Bambarenda Central	Bambarenda Central	GND	1604	0	0	0	0	2
LK-3248085	Wehella South	Wehella South	GND	568	0	0	0	0	2
LK-3248090	Wattegama	Wattegama	GND	790	0	437	0	0	7
LK-3248095	Wattegama North	Wattegama North	GND	1360	0	24	0	0	0
LK-3248100	Walasgala West	Walasgala West	GND	900	0	0	0	0	1
LK-3248105	Walasgala East	Walasgala East	GND	1823	0	0	0	12	1
LK-3248110	Wevurukannala	Wevurukannala	GND	1092	0	181	0	0	5
LK-3248115	Dickwella North	Dickwella North	GND	1996	0	0	0	0	1
LK-3248120	Dodampahala North	Dodampahala North	GND	1712	0	0	0	0	4
LK-3248125	Dodampahala East	Dodampahala East	GND	2229	0	0	0	0	13
LK-3248130	Dodampahala Central	Dodampahala Central	GND	1294	0	0	0	0	0
LK-3248135	Dodampahala West	Dodampahala West	GND	1512	0	0	0	0	9
LK-3248140	Dodampahala South	Dodampahala South	GND	1624	0	0	0	0	7
LK-3248145	Dickwella East	Dickwella East	GND	1016	0	12	0	0	14
LK-3248150	Dickwella Central	Dickwella Central	GND	1241	0	175	0	0	1
LK-3248155	Dickwella Muslim Yonakapura East	Dickwella Muslim Yonakapura East	GND	0	0	1338	0	0	6
LK-3248160	Dickwella Muslim Yonakapura West	Dickwella Muslim Yonakapura West	GND	0	0	706	0	0	2
LK-3248165	Dickwella South	Dickwella South	GND	971	0	233	0	0	10
LK-3248170	Wattegama South	Wattegama South	GND	1879	0	0	0	0	6
LK-3248175	Batheegama East	Batheegama East	GND	1063	0	0	0	0	1
LK-3248180	Batheegama Central	Batheegama  Central	GND	2103	0	0	0	0	1
LK-3248185	Batheegama West	Batheegama West	GND	1100	0	0	0	0	1
LK-3248190	Bambarenda East	Bambarenda East	GND	899	0	0	0	0	6
LK-3248195	Bambarenda South	Bambarenda South	GND	1758	0	0	0	0	5
LK-3248200	Bambarenda West	Bambarenda West	GND	1099	0	0	0	0	0
LK-3248205	Belideniya	Belideniya	GND	819	0	0	0	0	5
LK-3248210	Pathegama Central	Pathegama Central	GND	1036	0	0	0	0	3
LK-3248215	Pathegama South	Pathegama South	GND	1980	0	0	0	0	5
LK-3248220	Beliwatta	Beliwatta	GND	1224	0	0	0	0	4
LK-3248225	Suduwella	Suduwella	GND	777	0	0	0	0	0
LK-3248230	Kottagoda	Kottagoda	GND	582	0	0	0	0	1
LK-3248235	Godauda	Godauda	GND	418	0	0	0	0	1
LK-3248240	Lunukalapuwa	Lunukalapuwa	GND	1303	0	0	0	0	1
LK-33	Hambantota	Hambantota	DISTRICT	649736	763	17708	528	819	1864
LK-3303	Sooriyawewa	Sooriyawewa	DSD	52554	0	0	0	44	111
LK-3303005	Ihala Kumbukwewa	Ihala Kumbukwewa	GND	585	0	0	0	0	1
LK-3303010	Mahagalwewa	Mahagalwewa	GND	1406	0	0	0	0	4
LK-3303015	Meegaha Jadura	Meegaha Jandura	GND	1553	0	0	0	0	5
LK-3303020	Ranmuduwewa	Ranmuduwewa	GND	1124	0	0	0	0	4
LK-3303025	Weliwewa	Weliwewa	GND	1927	0	0	0	0	1
LK-3303030	Suravirugama	Suravirugama	GND	3246	0	0	0	0	16
LK-3303035	Samajasewapura	Samajasewapura	GND	2981	0	0	0	0	12
LK-3303040	Weeriyagama	Weeriyagama	GND	2642	0	0	0	22	0
LK-3303045	Hathporuwa	Hathporuwa	GND	3169	0	0	0	0	7
LK-3303050	Weniwel Ara	Weniwel Ara	GND	3073	0	0	0	0	8
LK-3303055	Aliolu Ara	Aliolu Ara	GND	2493	0	0	0	0	2
LK-3303060	Sooriyawewa Town	Sooriyawewa Town	GND	3929	0	0	0	0	6
LK-3303065	Viharagala	Viharagala	GND	3310	0	0	0	0	2
LK-3303070	Beddewewa	Beddewewa	GND	2330	0	0	0	0	9
LK-3303075	Mahawelikada Ara	Mahawelikada Ara	GND	2470	0	0	0	0	4
LK-3303080	Andarawewa	Andarawewa	GND	3579	0	0	0	22	5
LK-3303085	Namadagaswewa	Namadagaswewa	GND	2446	0	0	0	0	4
LK-3303090	Mahapelessa	Mahapelessa	GND	2187	0	0	0	0	0
LK-3303095	Bediganthota	Bediganthota	GND	1827	0	0	0	0	9
LK-3303100	Habarattawala	Habarattawala	GND	1223	0	0	0	0	2
LK-3303105	Wediwewa	Wediwewa	GND	5054	0	0	0	0	10
LK-3306	Lunugamwehera	Lunugamvehera	DSD	36059	0	625	29	50	160
LK-3306005	Maha Aluth Gam Ara	Maha Aluth Gam Ara	GND	888	0	0	0	0	1
LK-3306010	Angunakolawewa	Angunakolawewa	GND	330	0	0	0	0	1
LK-3306015	Veheragala	Veheragala	GND	381	0	0	0	0	0
LK-3306020	Ranawarnawa	Ranawarnawa	GND	1724	0	0	11	0	10
LK-3306025	Dewramvehera	Dewramvehera	GND	1546	0	0	0	0	2
LK-3306030	Bogahawewa	Bogahawewa	GND	874	0	0	0	0	10
LK-3306035	Padavigama	Padavigama	GND	1944	0	0	0	0	11
LK-3306040	Punchiappujandura	Punchiappujandura	GND	1084	0	0	0	0	5
LK-3306045	Lunugamvehera New Town	Lunugamvehera New Town	GND	2947	0	0	18	0	1
LK-3306050	Seenimunna	Seenimunna	GND	1112	0	0	0	0	4
LK-3306055	Kendagasmankada	Kendagasmankada	GND	2077	0	0	0	0	4
LK-3306060	Mahanagapura	Mahanagapura	GND	1275	0	0	0	0	5
LK-3306065	Muwanwewa	Muwanwewa	GND	677	0	0	0	0	1
LK-3306070	Weeravil Ara	Weeravil Ara	GND	317	0	0	0	15	0
LK-3306075	Ittanwekada	Ittanwekada	GND	802	0	0	0	0	2
LK-3306080	Mattala	Mattala	GND	869	0	0	0	0	5
LK-3306085	Pahala Mattala	Pahala Mattala	GND	567	0	0	0	0	1
LK-3306090	Mihindupura	Mihindupura	GND	1247	0	0	0	0	14
LK-3306095	Abhayapura	Abhayapura	GND	627	0	0	0	0	2
LK-3306100	Singhapura	Singhapura	GND	802	0	0	0	0	7
LK-3306105	Senapura	Senapura	GND	862	0	0	0	0	0
LK-3306110	Agbopura	Agbopura	GND	1356	0	0	0	0	4
LK-3306115	Karambawewa	Karambawewa	GND	1164	0	0	0	0	2
LK-3306120	Rambukwewa	Rambukwewa	GND	1619	0	11	0	0	5
LK-3306125	Keerthipura	Keerthipura	GND	536	0	0	0	0	5
LK-3306130	Samanpura	Samanpura	GND	589	0	0	0	0	1
LK-3306135	Ranasiripura	Ranasiripura	GND	587	0	591	0	35	2
LK-3306140	Weeravila	Weeravila	GND	1363	0	0	0	0	14
LK-3306145	Weligatta	Weligatta	GND	397	0	23	0	0	16
LK-3306150	Beralihela	Beralihela	GND	820	0	0	0	0	1
LK-3306155	Dutugemunupura	Dutugemunupura	GND	1066	0	0	0	0	5
LK-3306160	Jayagama	Jayagama	GND	1005	0	0	0	0	3
LK-3306165	Parakramapura	Parakramapura	GND	466	0	0	0	0	3
LK-3306170	Saddhathissapura	Saddhathissapura	GND	1045	0	0	0	0	2
LK-3306175	Saddhathissapura New Town	Saddhathissapura New Town	GND	454	0	0	0	0	8
LK-3306180	Saliyapura	Saliyapura	GND	640	0	0	0	0	3
LK-3309	Thissamaharama	Thissamaharama	DSD	71643	193	1922	94	82	241
LK-3309005	Kawanthissapura	Kawanthissapura	GND	1767	10	0	14	0	1
LK-3309010	Kirinda	Kirinda	GND	2163	18	1680	18	0	8
LK-3309015	Uddhakandara	Uddhakandara	GND	2645	0	0	0	0	13
LK-3309020	Joolpallama	Joolpallama	GND	3689	29	0	0	11	8
LK-3309025	Weerahela	Weerahela	GND	2702	20	0	28	16	1
LK-3309030	Vijithapura	Vijithapura	GND	2017	0	0	0	0	4
LK-3309035	Ellagala	Ellagala	GND	2108	0	0	0	10	3
LK-3309040	Anjaligala	Anjaligala	GND	1171	0	0	0	0	14
LK-3309045	Pannagamuwa	Pannagamuwa	GND	2180	15	0	0	0	10
LK-3309050	Dambewelena	Dambewelena	GND	1118	0	0	0	0	4
LK-3309055	Mahindapura	Mahindapura	GND	1639	0	0	0	0	1
LK-3309060	Gemunupura	Gemunupura	GND	1475	0	0	0	0	5
LK-3309065	Ekamuthugama	Ekamuthugama	GND	1515	0	0	0	0	2
LK-3309070	Sandungama	Sandungama	GND	1340	0	0	0	0	2
LK-3309075	Debarawewa	Debarawewa	GND	1452	0	0	0	0	10
LK-3309080	Kachcheriyagama	Kachcheriyagama	GND	851	0	0	0	0	3
LK-3309085	Sandagiripura	Sandagiripura	GND	1572	0	0	0	0	7
LK-3309090	Mahasenpura	Mahasenpura	GND	2624	59	0	0	0	12
LK-3309095	Shuddha Nagaraya	Shuddha Nagaraya	GND	790	0	0	0	0	5
LK-3309100	Medawelena	Medawelena	GND	1714	0	0	0	0	13
LK-3309105	Rohanapura	Rohanapura	GND	1156	0	0	0	0	2
LK-3309110	Senapura	Senapura	GND	1849	0	0	0	0	2
LK-3309115	Gangasiripura	Gangasiripura	GND	2002	0	0	0	24	9
LK-3309120	Polgahawelena	Polgahawelena	GND	1067	0	0	0	0	11
LK-3309125	Randunu Watta	Randunuwatta	GND	1297	0	0	0	0	9
LK-3309130	Molakepoopathana	Molakepoopathana	GND	1261	0	0	0	0	0
LK-3309135	Thissapura	Thissapura	GND	2825	42	66	34	21	0
LK-3309140	Uduvila	Uduvila	GND	1285	0	0	0	0	14
LK-3309145	Rubberwatta	Rubberwatta	GND	1400	0	0	0	0	0
LK-3309150	Thissamaharama	Thissamaharama	GND	1341	0	0	0	0	11
LK-3309155	Gotabhayapura	Gotabhayapura	GND	2011	0	0	0	0	4
LK-3309160	Rana Keliya	Rana Keliya	GND	1226	0	0	0	0	2
LK-3309165	Viharamahadevipura	Viharamahadevipura	GND	2468	0	0	0	0	9
LK-3309170	Yodhakandiya	Yodhakandiya	GND	1618	0	0	0	0	1
LK-3309175	Welipothewala	Welipothewela	GND	967	0	0	0	0	1
LK-3309180	Halmillawa	Halmillawa	GND	613	0	0	0	0	0
LK-3309185	Rathnelumwalayaya	Rathnelumwalayaya	GND	1354	0	0	0	0	2
LK-3309190	Gonagamuwa	Gonagamuwa	GND	1030	0	0	0	0	3
LK-3309195	Saliyapura	Saliyapura	GND	1106	0	0	0	0	3
LK-3309200	Nedigamvila	Nedigamvila	GND	1176	0	0	0	0	0
LK-3309205	Wijayapura	Wijayapura	GND	1493	0	0	0	0	10
LK-3309210	Konwelena	Konwelena	GND	1405	0	0	0	0	3
LK-3309215	Magama	Magama	GND	1063	0	0	0	0	7
LK-3309220	Andaragasyaya	Andaragasyaya	GND	2098	0	176	0	0	12
LK-3312	Hambantota	Hambantota	DSD	54707	380	11332	228	367	193
LK-3312005	Elalla	Elalla	GND	1823	12	0	0	0	0
LK-3312010	Ketenwewa	Ketenwewa	GND	705	0	0	0	0	1
LK-3312015	Thammennawa	Thammennawa	GND	1354	0	755	0	0	1
LK-3312020	Badagiriya	Badagiriya	GND	1536	0	0	0	0	6
LK-3312025	Yahangala East	Yahangala East	GND	978	0	0	0	0	2
LK-3312030	Joolgamuwa	Joolgamuwa	GND	1392	0	0	0	0	8
LK-3312035	Yahangala West	Yahangala West	GND	1108	0	0	0	0	3
LK-3312040	Keliyapura	Keliyapura	GND	2872	10	169	15	0	5
LK-3312045	Gonnoruwa	Gonnoruwa	GND	1510	0	36	0	0	8
LK-3312050	Bellagaswewa	Bellagaswewa	GND	1919	0	0	0	0	5
LK-3312055	Galwewa	Galwewa	GND	3657	0	0	0	11	10
LK-3312060	Siyambalagasvila South	Siyambalagasvila South	GND	1413	0	0	0	0	1
LK-3312065	Siyambalagasvila North	Siyambalagasvila North	GND	1227	0	0	0	0	9
LK-3312070	Udaberagama	Udaberagama	GND	1772	0	0	0	0	0
LK-3312075	Arawanamulla	Arawanamulla	GND	1986	0	0	0	11	11
LK-3312080	Pahala Beragama	Pahala Beragama	GND	1726	0	0	0	0	8
LK-3312085	Dehigahalanda	Dehigahalanda	GND	1314	0	0	0	0	5
LK-3312090	Walawa	Walawa	GND	1713	0	0	0	55	4
LK-3312095	Godawaya	Godawaya	GND	2078	0	0	0	0	8
LK-3312100	Sisilasagama	Sisilasagama	GND	3735	27	10	0	19	9
LK-3312105	Manajjawa	Manajjawa	GND	2991	0	0	0	0	7
LK-3312110	Samodagama	Samodagama	GND	904	69	1355	99	37	0
LK-3312115	Mirijjavila	Mirijjavila	GND	1877	0	0	0	0	40
LK-3312120	Hambantota West	Hambantota West	GND	2649	120	2926	28	163	1
LK-3312125	Hambantota East	Hambantota East	GND	395	0	342	16	16	7
LK-3312130	Siribopura	Siribopura	GND	3283	83	5301	43	40	1
LK-3312135	Koholankala	Koholankala	GND	3006	59	394	11	15	0
LK-3312140	Pallemalala	Pallemalala	GND	1795	0	44	0	0	28
LK-3312145	Bundala	Bundala	GND	588	0	0	0	0	3
LK-3312150	Siriyagama	Siriyagama	GND	1401	0	0	16	0	2
LK-3315	Ambalantota	Ambalantota	DSD	78046	170	1854	89	112	235
LK-3315005	Siyambalakote	Siyambalakote	GND	1037	0	0	0	0	1
LK-3315010	Barawakumbuka	Barawakumbuka	GND	2103	0	0	0	0	3
LK-3315015	Thaligala	Thaligala	GND	1767	0	0	0	0	5
LK-3315020	Liyangasthota	Liyangasthota	GND	1875	0	0	0	0	3
LK-3315025	Wetiya	Wetiya	GND	1399	0	0	0	0	5
LK-3315030	Murawesihena	Murawesihena	GND	1854	0	0	0	0	9
LK-3315035	Mahajandura	Mahajandura	GND	1358	0	0	0	0	6
LK-3315040	Handunkatuwa	Handunkatuwa	GND	1687	0	0	0	0	3
LK-3315045	Rote	Rote	GND	2359	0	0	0	0	5
LK-3315050	Hedavinna	Hedavinna	GND	1646	0	0	0	0	2
LK-3315055	Ridiyagama	Ridiyagama	GND	2036	73	35	22	0	7
LK-3315060	Punchihenayagama	Punchihenayagama	GND	1189	0	0	0	0	13
