region_id	region_name	region_ent_type	total_value	electricity_grid	kerosene_lamp	solar_grid	solar_standalone	bio_gas	generator	other
LK-6178140	Waguruwela	gnd	253	248	2	0	2	0	0	1
LK-6181205	Muthugala West	gnd	253	244	9	0	0	0	0	0
LK-6209025	Saliyawewa C	gnd	253	237	16	0	0	0	0	0
LK-7118055	Balahondawewa	gnd	253	251	2	0	0	0	0	0
LK-7127020	Dutuwewa	gnd	253	241	11	0	0	0	0	1
LK-7154030	Kelepuliyankulama	gnd	253	249	3	0	0	0	0	1
LK-7210060	Muthugala	gnd	253	238	15	0	0	0	0	0
LK-8127045	Dimbulana	gnd	253	245	6	0	0	0	0	2
LK-9115005	Rawanakanda	gnd	253	241	11	0	0	0	0	1
LK-1227735	Ruwanpura	gnd	252	251	1	0	0	0	0	0
LK-1312175	Diyakaduwa West	gnd	252	248	3	0	0	0	0	1
LK-1318035	Halthota	gnd	252	251	1	0	0	0	0	0
LK-1339215	Karapagala	gnd	252	247	4	1	0	0	0	0
LK-2103285	Marawanagoda	gnd	252	250	1	0	0	0	0	1
LK-2124360	Maberiyathenna	gnd	252	250	1	0	0	0	0	1
LK-2124440	Bambaragahadeniya	gnd	252	242	10	0	0	0	0	0
LK-2136275	Malgammana	gnd	252	248	2	0	1	0	0	1
LK-2230070	Weralugasthenna	gnd	252	247	5	0	0	0	0	0
LK-2307645	Udawela	gnd	252	239	12	0	1	0	0	0
LK-3103090	Thunduwa West	gnd	252	252	0	0	0	0	0	0
LK-3106105	Kadiragonna	gnd	252	242	6	0	0	0	0	4
LK-3233090	Kirinda Mangin Ihala South	gnd	252	251	1	0	0	0	0	0
LK-3315065	Poliyarwatta	gnd	252	246	4	2	0	0	0	0
LK-3318115	Dandenigama	gnd	252	252	0	0	0	0	0	0
LK-3324270	Binthenna	gnd	252	245	6	0	0	0	0	1
LK-5118175	Puliyantivu Central	gnd	252	251	0	0	0	0	1	0
LK-5206090	Dorakumbura	gnd	252	219	32	1	0	0	0	0
LK-5327205	Mengamam	gnd	252	230	20	2	0	0	0	0
LK-6121080	Diyagama	gnd	252	236	9	0	2	0	0	5
LK-6121120	Thimbiriyawa	gnd	252	245	7	0	0	0	0	0
LK-6127225	Kosgaha Ela	gnd	252	246	5	1	0	0	0	0
LK-6136035	Wanduressa Welgala	gnd	252	248	3	0	1	0	0	0
LK-6166100	Ginipenda	gnd	252	252	0	0	0	0	0	0
LK-6184305	Wewala	gnd	252	246	5	0	0	0	0	1
LK-6209070	Ipalogama	gnd	252	244	4	0	0	0	0	4
LK-6212030	Thammennawetiya	gnd	252	247	4	0	1	0	0	0
LK-6221010	Dangahawala	gnd	252	242	10	0	0	0	0	0
LK-6233220	Inigodawela	gnd	252	252	0	0	0	0	0	0
LK-7154085	Ihalagama	gnd	252	247	3	0	1	0	0	1
LK-8112110	Thetilla	gnd	252	243	6	0	1	0	0	2
LK-8206130	Kottagala	gnd	252	248	4	0	0	0	0	0
LK-9209105	Kumarapura	gnd	252	246	5	0	0	0	0	1
LK-1227425	Alawala South	gnd	251	249	2	0	0	0	0	0
LK-1227545	Udugoda	gnd	251	247	4	0	0	0	0	0
LK-1327015	Bolossagama	gnd	251	249	1	0	1	0	0	0
LK-1339065	Bogodakanda	gnd	251	249	2	0	0	0	0	0
LK-2106150	Watagoda	gnd	251	249	2	0	0	0	0	0
LK-2124390	Medamahanuwara	gnd	251	250	1	0	0	0	0	0
LK-2133380	Banwelgolla	gnd	251	250	1	0	0	0	0	0
LK-2139545	Muruthagahamula	gnd	251	248	3	0	0	0	0	0
LK-2230125	Uda Weragama	gnd	251	249	2	0	0	0	0	0
LK-3115070	Bambarawana	gnd	251	247	4	0	0	0	0	0
LK-3148175	Udubettawa West	gnd	251	248	3	0	0	0	0	0
LK-3212025	Ketiyape North	gnd	251	249	2	0	0	0	0	0
LK-3212150	Kithsiripura	gnd	251	250	1	0	0	0	0	0
LK-3248190	Bambarenda East	gnd	251	247	3	0	0	0	0	1
LK-3306030	Bogahawewa	gnd	251	243	5	0	2	0	0	1
LK-3324235	Obadagahadeniya	gnd	251	223	14	0	0	0	0	14
LK-3330130	Galwewa	gnd	251	248	0	0	0	0	0	3
LK-3333170	Rekawa East	gnd	251	244	5	1	0	0	0	1
LK-4139100	Pungudutivu South	gnd	251	226	21	0	0	0	0	4
LK-4303095	Kanagarayankulam North	gnd	251	247	4	0	0	0	0	0
LK-4406040	Pandiyankulam	gnd	251	245	5	0	1	0	0	0
LK-5306090	Nilaveli	gnd	251	249	1	1	0	0	0	0
LK-6130160	Neketta	gnd	251	250	1	0	0	0	0	0
LK-6149060	Ganthiriyawa	gnd	251	246	3	0	2	0	0	0
LK-6245260	Thopputhota	gnd	251	250	0	0	0	0	0	1
LK-7210140	Nelumwewa	gnd	251	241	10	0	0	0	0	0
LK-8112070	Mudagamuwa	gnd	251	233	16	0	0	0	0	2
LK-8212175	Kimbulawela	gnd	251	248	2	0	0	0	0	1
LK-8218060	Ankada	gnd	251	233	16	0	0	0	0	2
LK-9203280	Halpitiya	gnd	251	247	4	0	0	0	0	0
LK-9206180	Edanduwawa	gnd	251	246	5	0	0	0	0	0
LK-1209570	Balagalla East	gnd	250	248	2	0	0	0	0	0
LK-1227265	Katuwasgoda West	gnd	250	249	1	0	0	0	0	0
LK-1339225	Gammana West	gnd	250	249	1	0	0	0	0	0
LK-2124375	Senarathwela	gnd	250	246	1	0	0	0	0	3
LK-2215050	Galagama	gnd	250	249	1	0	0	0	0	0
LK-2218145	Dikkiriya	gnd	250	250	0	0	0	0	0	0
LK-2224020	Kaluganga	gnd	250	243	4	2	0	0	1	0
LK-2307495	Bodhimalkada	gnd	250	249	1	0	0	0	0	0
LK-3137135	Rupeewala	gnd	250	249	0	0	0	0	0	1
LK-3142135	Bangalawatta	gnd	250	232	0	12	5	0	0	1
LK-3151125	Deegoda Athireka 01	gnd	250	248	2	0	0	0	0	0
LK-3321060	Pahala Gonadeniya	gnd	250	241	6	0	0	0	0	3
LK-3325265	Daluwakgoda	gnd	250	244	6	0	0	0	0	0
LK-3330050	Beligalla North	gnd	250	245	4	0	1	0	0	0
LK-4139150	Nainativu South	gnd	250	237	13	0	0	0	0	0
LK-5136220	Thuraineelavanai South	gnd	250	249	1	0	0	0	0	0
LK-5251045	Shasthrawela	gnd	250	241	8	0	1	0	0	0
LK-6106035	Senarathgama	gnd	250	239	8	0	2	0	1	0
LK-6106170	Walaswewa	gnd	250	235	15	0	0	0	0	0
LK-6127185	Balagolla	gnd	250	245	5	0	0	0	0	0
LK-6130210	Medagampola	gnd	250	247	2	0	0	0	0	1
LK-6148025	Kosdeniya	gnd	250	242	8	0	0	0	0	0
LK-6166090	Hanwella	gnd	250	248	2	0	0	0	0	0
LK-6178270	Mookalana	gnd	250	248	2	0	0	0	0	0
LK-6187415	Panaliya South	gnd	250	242	8	0	0	0	0	0
LK-6230055	Ihala Attanganaya	gnd	250	246	4	0	0	0	0	0
LK-6233015	Manuwangama West	gnd	250	245	5	0	0	0	0	0
LK-7109080	Kidagalegama	gnd	250	246	4	0	0	0	0	0
LK-7121045	Maha Galkandegama	gnd	250	227	23	0	0	0	0	0
LK-8130305	Rathkarawwa	gnd	250	245	2	0	2	0	0	1
LK-8142060	Mahakanda	gnd	250	239	11	0	0	0	0	0
LK-8212170	Beraliyapola	gnd	250	242	5	0	2	0	0	1
LK-9212300	Belihulwana	gnd	250	247	2	0	0	0	0	1
LK-9218040	Parakramagama	gnd	250	249	1	0	0	0	0	0
LK-1118230	Dambora	gnd	249	240	7	0	2	0	0	0
LK-1212540	Mallehewa	gnd	249	248	1	0	0	0	0	0
LK-1215555	Arachchiwatta	gnd	249	249	0	0	0	0	0	0
LK-1227310	Raniswala	gnd	249	243	6	0	0	0	0	0
LK-1333155	Polgampala	gnd	249	248	1	0	0	0	0	0
LK-1339145	Wedawatta	gnd	249	247	2	0	0	0	0	0
LK-2106240	Marathugoda North	gnd	249	211	38	0	0	0	0	0
LK-2133110	Palkumbura	gnd	249	246	3	0	0	0	0	0
LK-2133415	Kumburegedara	gnd	249	243	4	0	1	0	0	1
LK-2139410	Karamada North	gnd	249	249	0	0	0	0	0	0
LK-2145165	Haputhale Udagama	gnd	249	247	2	0	0	0	0	0
LK-2218035	Hathamunagala	gnd	249	243	6	0	0	0	0	0
LK-2227010	Thunhiriyawewa	gnd	249	247	1	0	0	0	0	1
LK-2230105	Koswana North	gnd	249	243	3	0	0	0	0	3
LK-2306060	Yati Hanguranketha	gnd	249	249	0	0	0	0	0	0
LK-3115075	Mattaka	gnd	249	248	1	0	0	0	0	0
LK-3154185	Welhengoda	gnd	249	248	0	0	1	0	0	0
LK-3212005	Gombaddala North	gnd	249	246	3	0	0	0	0	0
LK-3239120	Galbokka West	gnd	249	248	0	0	0	0	0	1
LK-3248040	Rannawala	gnd	249	246	2	0	1	0	0	0
LK-3315215	Kivula South	gnd	249	240	2	3	0	0	0	4
LK-3318010	Dabarella North	gnd	249	234	15	0	0	0	0	0
LK-3324195	Ulahitiyawa East	gnd	249	248	0	0	0	0	0	1
LK-3325100	Batagassa	gnd	249	248	1	0	0	0	0	0
LK-3325210	Medagamgoda	gnd	249	238	11	0	0	0	0	0
LK-4112075	Naguleswaram	gnd	249	245	3	1	0	0	0	0
LK-4127030	Valvettithurai North West	gnd	249	247	1	0	0	0	0	1
LK-5136170	Koddaikallar East	gnd	249	244	5	0	0	0	0	0
LK-5136195	Periyakallar 02	gnd	249	247	2	0	0	0	0	0
LK-5216100	Annamalai 01	gnd	249	233	16	0	0	0	0	0
LK-5221045	Pandiruppu 01A	gnd	249	248	1	0	0	0	0	0
LK-5221140	Kalmunai  03	gnd	249	246	3	0	0	0	0	0
LK-6106240	Wewaranawetiya	gnd	249	245	4	0	0	0	0	0
LK-6121195	Viharagama	gnd	249	247	2	0	0	0	0	0
LK-6124045	Bakmeegahawatta	gnd	249	241	7	0	0	0	0	1
LK-6154085	Mahakandegama	gnd	249	237	9	0	0	0	0	3
LK-6154215	Wanduragala	gnd	249	246	1	1	1	0	0	0
LK-6160050	Arampola Watta North	gnd	249	232	17	0	0	0	0	0
LK-6160275	Dunukewatta	gnd	249	241	8	0	0	0	0	0
LK-6160280	Kalugamuwa	gnd	249	245	4	0	0	0	0	0
LK-6181240	Delikanu Anga	gnd	249	245	3	0	0	0	0	1
LK-6233085	Egodawatta	gnd	249	248	1	0	0	0	0	0
LK-6242145	Koswatta South	gnd	249	248	0	0	0	0	1	0
LK-7121150	Mee - Kumbukwewa	gnd	249	249	0	0	0	0	0	0
LK-7121200	Kanadara Rathmale	gnd	249	246	1	0	0	0	0	2
LK-9119045	Molamura	gnd	249	238	7	0	2	0	0	2
LK-9215215	Nadeniya	gnd	249	249	0	0	0	0	0	0
LK-1209170	Ihalagama	gnd	248	245	3	0	0	0	0	0
LK-1209265	Kelegedara	gnd	248	238	9	0	0	0	0	1
LK-1212035	Madurupitiya	gnd	248	245	1	1	0	0	0	1
LK-1212215	Vijayarajadahana	gnd	248	247	0	1	0	0	0	0
LK-1227045	Thalgasmote East	gnd	248	246	2	0	0	0	0	0
LK-2121110	Welgala	gnd	248	248	0	0	0	0	0	0
LK-2124105	Makuldeniya	gnd	248	246	2	0	0	0	0	0
LK-2134040	Ilpemada	gnd	248	240	8	0	0	0	0	0
LK-2139300	Kamburadeniya	gnd	248	245	2	0	0	1	0	0
LK-2139395	Pethiyagoda West	gnd	248	248	0	0	0	0	0	0
LK-2206010	Avudangawa	gnd	248	244	3	1	0	0	0	0
LK-2233220	Bowatta	gnd	248	244	4	0	0	0	0	0
LK-3112005	Avittawa	gnd	248	248	0	0	0	0	0	0
LK-3135080	Akurala	gnd	248	245	1	0	0	0	0	2
LK-3154285	Thaldoowa	gnd	248	245	3	0	0	0	0	0
LK-3212045	Galetumba	gnd	248	248	0	0	0	0	0	0
LK-3212225	Bamunugama East	gnd	248	246	0	0	1	0	0	1
LK-3227010	Gathara North	gnd	248	244	2	0	0	0	0	2
LK-3233050	Karathota	gnd	248	246	2	0	0	0	0	0
LK-3248035	Urugamuwa South	gnd	248	247	1	0	0	0	0	0
LK-3248045	Urugamuwa	gnd	248	247	1	0	0	0	0	0
LK-3318110	Karagahawala	gnd	248	245	0	0	0	0	0	3
LK-3321190	Keppitiyawa North	gnd	248	234	14	0	0	0	0	0
LK-3330210	Sitinamaluwa West	gnd	248	243	5	0	0	0	0	0
LK-4215025	Pandaraveli	gnd	248	242	6	0	0	0	0	0
LK-5212220	Weeragoda North	gnd	248	241	6	0	0	0	0	1
LK-5218085	Sammanthurai 04	gnd	248	241	7	0	0	0	0	0
LK-6109035	Weliyawa	gnd	248	235	11	0	2	0	0	0
LK-6109145	Atharagalla	gnd	248	243	5	0	0	0	0	0
LK-6112095	Waragammana	gnd	248	248	0	0	0	0	0	0
LK-6121095	Heelogama	gnd	248	244	4	0	0	0	0	0
LK-6130080	Hipawwa	gnd	248	236	11	0	0	0	0	1
LK-6166055	Sandagala South	gnd	248	247	1	0	0	0	0	0
LK-6184040	Wadawa	gnd	248	242	5	0	0	0	0	1
LK-7103045	Balayawewa	gnd	248	239	9	0	0	0	0	0
LK-7127125	Gomarankalla	gnd	248	243	4	1	0	0	0	0
LK-7212215	Gal Eliya	gnd	248	241	4	2	0	0	0	1
LK-8127195	Udaperuwa	gnd	248	247	0	0	1	0	0	0
LK-9133160	Pothupitiya South	gnd	248	242	5	0	1	0	0	0
LK-9203125	Kossinna	gnd	248	248	0	0	0	0	0	0
LK-9209280	Arama	gnd	248	241	6	0	1	0	0	0
LK-9218055	Heliyagoda	gnd	248	236	12	0	0	0	0	0
LK-1209135	Kongodamulla North	gnd	247	244	2	0	0	0	0	1
LK-1233105	Neelamahara North	gnd	247	246	0	1	0	0	0	0
LK-2136475	Kadugannawa Town	gnd	247	247	0	0	0	0	0	0
LK-2142145	Ududeniya	gnd	247	247	0	0	0	0	0	0
LK-2215095	Rathalawewa	gnd	247	247	0	0	0	0	0	0
LK-2227075	Radunnewewa	gnd	247	238	9	0	0	0	0	0
LK-2309125	Kumbalgamuwa	gnd	247	244	3	0	0	0	0	0
LK-3103050	Hunganthota Wadumulla	gnd	247	242	5	0	0	0	0	0
LK-3212020	Gammedagama	gnd	247	246	1	0	0	0	0	0
LK-3212040	Ketiyape South	gnd	247	245	2	0	0	0	0	0
LK-6103035	Thimbiripokuna	gnd	247	245	2	0	0	0	0	0
LK-6112085	Dethawa	gnd	247	242	5	0	0	0	0	0
LK-6118045	Ottukulama	gnd	247	243	4	0	0	0	0	0
LK-6130215	Kandegedara	gnd	247	244	3	0	0	0	0	0
LK-6136100	Muwanwellegedara	gnd	247	234	11	0	1	0	0	1
LK-6169180	Pahala Muruthenge	gnd	247	243	4	0	0	0	0	0
LK-6218095	Nawadankulama	gnd	247	235	11	0	1	0	0	0
LK-6239045	Ihala Kudawewa	gnd	247	247	0	0	0	0	0	0
LK-6248080	Ihala Bujjampola	gnd	247	245	1	1	0	0	0	0
LK-7121020	Mahakumbukwewa	gnd	247	246	1	0	0	0	0	0
LK-7154130	Kekirawa Town	gnd	247	238	7	0	0	0	0	2
LK-7203235	Weeragama	gnd	247	246	1	0	0	0	0	0
LK-7215055	Onegama	gnd	247	238	2	0	0	0	0	7
LK-8127010	Ritikumbura	gnd	247	238	7	0	0	0	0	2
LK-9119015	Uggalkalthota Left Bank South	gnd	247	243	4	0	0	0	0	0
LK-9151135	Morawadiya	gnd	247	244	3	0	0	0	0	0
LK-9218010	Kalugala	gnd	247	242	5	0	0	0	0	0
LK-1230165	Kirimetiyawatta	gnd	246	236	5	1	0	0	0	4
LK-1330205	Galmatta	gnd	246	238	7	0	0	0	0	1
LK-2133315	Uggalla	gnd	246	243	3	0	0	0	0	0
LK-2136130	Munwathugoda	gnd	246	245	1	0	0	0	0	0
LK-3103010	Sinharoopagama	gnd	246	241	2	0	1	0	0	2
LK-3106040	Katuvila	gnd	246	240	6	0	0	0	0	0
LK-3154290	Ahangama East	gnd	246	244	2	0	0	0	0	0
LK-3224100	Katuwangoda	gnd	246	242	4	0	0	0	0	0
LK-3306105	Senapura	gnd	246	229	2	0	0	0	0	15
LK-3309080	Kachcheriyagama	gnd	246	243	2	0	1	0	0	0
LK-3324015	Hingurakanda	gnd	246	235	11	0	0	0	0	0
LK-3324030	Kohomporuwa	gnd	246	228	17	0	1	0	0	0
LK-3324110	Welipitiya West	gnd	246	244	2	0	0	0	0	0
LK-4206155	Sornapuri	gnd	246	232	14	0	0	0	0	0
LK-4506075	Umaiyalpuram	gnd	246	217	27	0	1	0	0	1
LK-5218125	Sammanthurai 12	gnd	246	241	4	0	0	0	0	1
LK-6106290	Ganedivulwewa	gnd	246	238	7	0	1	0	0	0
LK-6109015	Andarawewa	gnd	246	242	4	0	0	0	0	0
LK-6118120	Divullewa	gnd	246	245	1	0	0	0	0	0
LK-6145275	Doratiyagedara	gnd	246	242	2	0	1	0	0	1
LK-6163065	Rathvita	gnd	246	243	2	0	0	0	0	1
LK-6181035	Meewewa/ Bemmullegedara	gnd	246	242	1	0	0	0	0	3
LK-6184255	Wedeniya	gnd	246	244	1	0	0	0	0	1
LK-6230105	Adippala	gnd	246	238	7	0	1	0	0	0
LK-6242140	Meegahawela	gnd	246	244	2	0	0	0	0	0
LK-7210070	Madurangala	gnd	246	240	6	0	0	0	0	0
LK-8106190	Deekirigolla	gnd	246	237	7	1	1	0	0	0
LK-8119100	Pallekiruwa	gnd	246	231	14	0	1	0	0	0
LK-9112150	Batewela	gnd	246	242	4	0	0	0	0	0
LK-9115010	Gallenakanda	gnd	246	232	13	1	0	0	0	0
LK-9145025	Kongasthenna	gnd	246	241	2	0	1	0	0	2
LK-1212125	Thawalampitiya	gnd	245	235	5	0	0	0	1	4
LK-1227485	Meewala	gnd	245	244	0	0	0	0	0	1
LK-1318145	Galpatha East	gnd	245	245	0	0	0	0	0	0
LK-1333150	Kevitiyagala	gnd	245	245	0	0	0	0	0	0
LK-1339155	Ranepuragoda	gnd	245	242	2	1	0	0	0	0
LK-2151240	Kalugalhinna	gnd	245	244	1	0	0	0	0	0
LK-2227190	Uduwelwala	gnd	245	233	12	0	0	0	0	0
LK-3118140	Koralegama	gnd	245	237	7	0	0	0	1	0
LK-3124115	Udugama West	gnd	245	238	6	0	0	0	0	1
LK-3142050	Addaragoda	gnd	245	243	2	0	0	0	0	0
LK-3227065	Bibulewela	gnd	245	243	2	0	0	0	0	0
LK-3315125	Deniya	gnd	245	235	2	1	0	0	0	7
LK-4203050	Pesalai West	gnd	245	236	9	0	0	0	0	0
LK-5103035	Kaddumurivu	gnd	245	171	74	0	0	0	0	0
LK-5309050	Bakmeegama	gnd	245	217	28	0	0	0	0	0
LK-6106050	Usgala Siyambalangamuwa	gnd	245	240	5	0	0	0	0	0
LK-6121140	Siyambalewa	gnd	245	230	12	0	3	0	0	0
LK-6148045	Kolambagama	gnd	245	241	3	0	0	0	0	1
LK-6148105	Henegedara	gnd	245	244	1	0	0	0	0	0
LK-6181060	Medagoda	gnd	245	241	3	1	0	0	0	0
LK-6233165	Mungandaluwa West	gnd	245	244	1	0	0	0	0	0
LK-6245210	Rangammulla	gnd	245	244	1	0	0	0	0	0
LK-7206205	Akbarpura	gnd	245	241	4	0	0	0	0	0
LK-8124245	Kudumahuwela	gnd	245	242	3	0	0	0	0	0
LK-8218050	Maiyokka Watta	gnd	245	244	1	0	0	0	0	0
LK-9151115	Walakada	gnd	245	241	4	0	0	0	0	0
LK-9209225	Thalgaspitiya	gnd	245	240	4	0	0	0	0	1
LK-9209245	Udagama	gnd	245	242	1	0	0	0	0	2
LK-9212240	Athurupana	gnd	245	235	10	0	0	0	0	0
LK-1209300	Induragara South	gnd	244	238	6	0	0	0	0	0
LK-1212185	Halugama Ihala	gnd	244	241	3	0	0	0	0	0
LK-1212295	Gaspe Pahalagama	gnd	244	243	1	0	0	0	0	0
LK-1312215	Molkawa	gnd	244	239	5	0	0	0	0	0
LK-1336145	Diganna	gnd	244	237	7	0	0	0	0	0
LK-2139170	Alapalawala East	gnd	244	241	3	0	0	0	0	0
LK-2139365	Siyambalagoda	gnd	244	243	1	0	0	0	0	0
LK-2145335	Unuvinna East	gnd	244	236	4	0	2	0	0	2
LK-2302020	Dambagalla	gnd	244	244	0	0	0	0	0	0
LK-2307540	Marthuwela	gnd	244	231	10	0	1	0	1	1
LK-2309595	Samagipura	gnd	244	237	2	0	0	0	0	5
LK-3154130	Liyanagoda	gnd	244	240	4	0	0	0	0	0
LK-3248020	Urugamuwa Central	gnd	244	241	3	0	0	0	0	0
LK-4136020	Passaiyoor East	gnd	244	241	3	0	0	0	0	0
LK-4415215	Thanneerudru West	gnd	244	235	8	0	1	0	0	0
LK-5112010	Sittandy 2	gnd	244	230	14	0	0	0	0	0
LK-5121080	Mandapathadi	gnd	244	235	8	0	0	0	0	1
LK-5221130	Kalmunai  02A	gnd	244	239	4	1	0	0	0	0
LK-5224050	Pandiruppu 02	gnd	244	240	4	0	0	0	0	0
LK-5230055	Ninthavur 16	gnd	244	242	1	1	0	0	0	0
LK-5330010	Samagipura	gnd	244	239	5	0	0	0	0	0
LK-6109100	Nithogama	gnd	244	243	1	0	0	0	0	0
LK-6115145	Ithewa	gnd	244	236	7	0	1	0	0	0
LK-6127020	Siyambalangamuwa	gnd	244	241	3	0	0	0	0	0
LK-6127320	Medakanda	gnd	244	242	2	0	0	0	0	0
LK-6142240	Kelegedara	gnd	244	238	2	0	2	0	0	2
LK-6145226	Moragolla	gnd	244	242	2	0	0	0	0	0
LK-6160235	Delpaddana	gnd	244	239	3	0	0	0	0	2
LK-6163245	Hunupolagedara	gnd	244	236	7	1	0	0	0	0
LK-6163350	Polwatta	gnd	244	240	4	0	0	0	0	0
LK-6166085	Mudunna	gnd	244	243	1	0	0	0	0	0
LK-7121065	Pandarellewa	gnd	244	238	5	0	1	0	0	0
LK-7139030	Ambagahawewa	gnd	244	238	6	0	0	0	0	0
LK-7203155	Bubula	gnd	244	244	0	0	0	0	0	0
LK-7212045	Millana	gnd	244	233	10	0	1	0	0	0
LK-8124110	Udagama	gnd	244	238	5	0	1	0	0	0
LK-8203170	Ethanawatta	gnd	244	241	2	0	0	0	0	1
LK-1209250	Nawana West	gnd	243	243	0	0	0	0	0	0
LK-1212410	Gaspe South	gnd	243	243	0	0	0	0	0	0
LK-1212535	Bolana	gnd	243	237	5	0	0	0	0	1
LK-1221175	Kandana East	gnd	243	235	0	8	0	0	0	0
LK-2133150	Batuambe	gnd	243	242	0	0	0	0	0	1
LK-2133405	Yatihalagala Pallegama	gnd	243	242	1	0	0	0	0	0
LK-2303350	Kirindiwela	gnd	243	243	0	0	0	0	0	0
LK-2307220	Moragolla	gnd	243	240	2	0	1	0	0	0
LK-3115100	Kimbulawala	gnd	243	242	1	0	0	0	0	0
LK-3127140	Pilagoda	gnd	243	241	2	0	0	0	0	0
LK-3212140	Dewalegama East	gnd	243	241	2	0	0	0	0	0
LK-3227150	Karagoda Uyangoda 2 East	gnd	243	241	1	1	0	0	0	0
LK-3230075	Ellewela East	gnd	243	242	1	0	0	0	0	0
LK-3236070	Thihagoda	gnd	243	234	0	8	1	0	0	0
LK-3239240	Thal Aramba South	gnd	243	237	5	0	0	0	0	1
LK-3325260	Walasmulla South	gnd	243	238	5	0	0	0	0	0
LK-4109105	Sillalai South	gnd	243	233	10	0	0	0	0	0
LK-4415115	Kumulamunai East	gnd	243	230	7	0	6	0	0	0
LK-6124275	Gala Ambagaswewa	gnd	243	241	2	0	0	0	0	0
LK-6136275	Embawa	gnd	243	236	5	0	0	0	0	2
LK-6145285	Malwanegedara	gnd	243	243	0	0	0	0	0	0
LK-6181140	Weragala	gnd	243	239	2	0	0	0	0	2
LK-7148005	Daladapura	gnd	243	236	6	0	0	0	0	1
LK-7163065	Siyambalewa	gnd	243	237	6	0	0	0	0	0
LK-7212230	Ulpathwewa	gnd	243	233	10	0	0	0	0	0
LK-8206110	Pagura	gnd	243	234	6	2	1	0	0	0
LK-9206215	Warakapana	gnd	243	239	4	0	0	0	0	0
LK-1115290	Thunnana East	gnd	242	234	5	0	0	0	0	3
LK-1212500	Weweldeniya Ihalagama	gnd	242	233	2	0	0	0	4	3
LK-1215065	Nalapaha	gnd	242	241	1	0	0	0	0	0
LK-1215080	Mabodala South	gnd	242	235	6	0	0	0	0	1
LK-1339175	Pahala Hewessa South	gnd	242	239	3	0	0	0	0	0
LK-2103265	Niyangoda	gnd	242	241	1	0	0	0	0	0
LK-2109020	Walahena	gnd	242	242	0	0	0	0	0	0
LK-2139175	Alapalawala West	gnd	242	239	1	0	0	1	0	1
LK-2315070	Hitigama	gnd	242	240	2	0	0	0	0	0
LK-3121035	Batuwangala	gnd	242	241	1	0	0	0	0	0
LK-3133175	Metiwala	gnd	242	206	0	0	0	0	0	36
LK-3139165	Sanghamittapura	gnd	242	241	0	1	0	0	0	0
LK-3212185	Mudaligedara	gnd	242	240	2	0	0	0	0	0
LK-3212235	Pallawela	gnd	242	232	7	0	0	0	0	3
LK-3248100	Walasgala West	gnd	242	242	0	0	0	0	0	0
LK-3248205	Belideniya	gnd	242	240	0	0	0	0	0	2
LK-3325220	Walasmulla Ihala	gnd	242	242	0	0	0	0	0	0
LK-3327070	Nathuwala	gnd	242	242	0	0	0	0	0	0
LK-4127160	Puloly South	gnd	242	242	0	0	0	0	0	0
LK-4503035	Kovilvayal	gnd	242	223	17	2	0	0	0	0
LK-5130095	Ampilanthurai West	gnd	242	227	14	0	0	0	0	1
LK-5212255	Ruhunugama	gnd	242	242	0	0	0	0	0	0
LK-5242035	Hingurana	gnd	242	239	3	0	0	0	0	0
LK-6103055	Mahasenpura	gnd	242	240	2	0	0	0	0	0
LK-6106080	Lassanagama	gnd	242	240	2	0	0	0	0	0
LK-6139060	Kithagama	gnd	242	234	7	0	0	0	0	1
LK-6142105	Pahala Koswatta	gnd	242	235	6	0	1	0	0	0
LK-6178060	Hamanagoda	gnd	242	240	2	0	0	0	0	0
LK-6178240	Ihala Labbala	gnd	242	238	4	0	0	0	0	0
LK-6209110	Pawattamaduwa	gnd	242	236	5	0	1	0	0	0
LK-6242235	Dhammikagama	gnd	242	242	0	0	0	0	0	0
LK-7118100	Kallanchiya	gnd	242	229	11	1	1	0	0	0
LK-7160045	Manewa	gnd	242	237	1	0	2	0	0	2
LK-8130090	Puhulpola	gnd	242	240	0	0	2	0	0	0
LK-9103175	Mapota	gnd	242	237	5	0	0	0	0	0
LK-1215180	Meda Minuwangoda	gnd	241	238	1	0	0	0	0	2
LK-1333060	Beragama	gnd	241	238	2	1	0	0	0	0
LK-2106155	Dolapihilla North	gnd	241	238	3	0	0	0	0	0
LK-2124310	Meegahamaditta	gnd	241	237	3	0	0	0	0	1
LK-2206255	Kalundewa Paranagama	gnd	241	240	1	0	0	0	0	0
LK-2227085	Malgammana	gnd	241	239	2	0	0	0	0	0
LK-2230170	Udagama	gnd	241	227	14	0	0	0	0	0
LK-3212010	Kudapana	gnd	241	238	3	0	0	0	0	0
LK-3224030	Dampella	gnd	241	238	0	3	0	0	0	0
LK-3230030	Pananwela East	gnd	241	240	1	0	0	0	0	0
LK-3242065	Thudawa North	gnd	241	240	0	0	0	0	0	1
LK-3324250	Galpothukanda	gnd	241	239	2	0	0	0	0	0
LK-3333100	Vitharandeniya South	gnd	241	241	0	0	0	0	0	0
LK-4215010	Arippu East	gnd	241	230	11	0	0	0	0	0
LK-5130030	Mahiladitivu	gnd	241	228	13	0	0	0	0	0
LK-5212205	Uhana Thissapura West	gnd	241	233	8	0	0	0	0	0
LK-6106025	Thissapura	gnd	241	238	3	0	0	0	0	0
LK-6124245	Heenukwewa	gnd	241	235	6	0	0	0	0	0
