region_id	region_name	region_name_in_data	region_ent_type	occupied_housing_units
LK-6187420	Oruliyadda	Oruliyadda	GND	683
LK-62	Puttalam	Puttalam	DISTRICT	231494
LK-6203	Kalpitiya	Kalpitiya	DSD	24165
LK-6203005	Duechbay	Dutchbay	GND	349
LK-6203010	Palliyawatta	Palliyawatta	GND	180
LK-6203015	Anawasala	Anawasala	GND	951
LK-6203020	Sinnakudirippu	Sinnakudirippu	GND	269
LK-6203025	Wanni Mundalama	Wanni Mundalama	GND	644
LK-6203030	Mandalakudawa	Mandalakudawa	GND	1587
LK-6203035	Periyakudirippu	Periyakudirippu	GND	252
LK-6203040	Pudukudirippuwa	Pudukudirippuwa	GND	544
LK-6203045	Kandakuliya Kudawa	Kandakuliya Kudawa	GND	181
LK-6203050	Kurinjipitiya North	Kurinjipitiya North	GND	693
LK-6203055	Kurinjipitiya South	Kurinjipitiya South	GND	653
LK-6203060	Kandakuliya	Kandakuliya	GND	1301
LK-6203065	Palliwasalthure	Palliwasalthure	GND	1000
LK-6203070	Musalpitiya	Musalpitiya	GND	648
LK-6203075	Mudalappaliya	Mudalappaliya	GND	1035
LK-6203080	Thalavila East	Thalavila East	GND	543
LK-6203085	Thalavila West	Thalavila West	GND	384
LK-6203090	Palakudawa	Palakudawa	GND	745
LK-6203095	Thigali	Thigali	GND	695
LK-6203100	Ettala	Ettala	GND	1023
LK-6203105	Andankanniya	Andankanniya	GND	366
LK-6203110	Alankudawa	Alankudawa	GND	1823
LK-6203115	Norochchola	Norochchola	GND	1825
LK-6203120	Paniyadiya	Paniyadiya	GND	763
LK-6203125	Narakkalliya	Narakkalliya	GND	441
LK-6203130	Mampuriya	Mampuriya	GND	844
LK-6203135	Nawakkaduwa	Nawakkaduwa	GND	537
LK-6203140	Nirmalapura	Nirmalapura	GND	670
LK-6203145	Daluwa	Daluwa	GND	362
LK-6203150	Thethapola	Thethapola	GND	594
LK-6203155	Karamba	Karamba	GND	2263
LK-6206	Vanathavilluwa	Vanathawilluwa	DSD	5846
LK-6206005	Pukkulama	Pukkulama	GND	41
LK-6206010	Ralmaduwa	Ralmaduwa	GND	334
LK-6206015	Parana Eluwankulama	Parana Eluwankulama	GND	52
LK-6206020	Aluth Eluwankulama	Aluth Eluwankulama	GND	335
LK-6206025	Serakkuliya	Serakkuliya	GND	456
LK-6206030	Karathivu North	Karathivu North	GND	666
LK-6206035	Karathivu South	Karathivu South	GND	325
LK-6206040	Mangala Pura	Mangalapura	GND	345
LK-6206045	Bandaranayakapura	Bandaranayakapura	GND	340
LK-6206050	Vanathavilluwa North	Vanathawilluwa North	GND	303
LK-6206055	Vanathavilluwa South	Vanathawilluwa South	GND	439
LK-6206060	Wijayapura West	Wijayapura West	GND	282
LK-6206065	Wijayapura East	Wijayapura East	GND	259
LK-6206070	Karadipuwal	Karadipuwal	GND	175
LK-6206075	Samagipura	Samagipura	GND	322
LK-6206080	Vattakandal	Vattakandal	GND	865
LK-6206085	Mailankulama	Mailankulama	GND	307
LK-6209	Karuwalagaswewa	Karuwalagaswewa	DSD	7941
LK-6209005	Pahala Puliyankulama	Pahala Puliyankulama	GND	337
LK-6209010	Moonamalgaswewa	Moonamalgaswewa	GND	311
LK-6209015	Saliyawewa	Saliyawewa	GND	654
LK-6209020	Ranawarapitiya	Ranawarapitiya	GND	191
LK-6209025	Saliyawewa C	Saliyawewa - C	GND	253
LK-6209030	Saliyawewa B	Saliyawewa - B	GND	197
LK-6209035	Palugassegama	Palugassegama	GND	397
LK-6209040	Ihala Puliyankulama	Ihala Puliyankulama	GND	216
LK-6209045	Thambapanniya	Thambapanniya	GND	253
LK-6209050	Medagama	Medagama	GND	236
LK-6209055	Aluthgama	Aluthgama	GND	516
LK-6209060	Weerapura	Weerapura	GND	518
LK-6209065	Dangaswewa	Dangaswewa	GND	234
LK-6209070	Ipalogama	Ipalogama	GND	245
LK-6209075	Kumbukwewa	Kumbukwewa	GND	258
LK-6209080	Rambawewa	Rambawewa	GND	255
LK-6209085	Pahariya	Pahariya	GND	215
LK-6209090	Murukkuwatawana	Murukkuwatawana	GND	222
LK-6209095	Thabbowa South	Thabbowa South	GND	529
LK-6209100	Thabbowa North	Thabbowa North	GND	164
LK-6209105	Thewanuwara	Thewanuwara	GND	297
LK-6209110	Pawattamaduwa	Pawattamaduwa	GND	226
LK-6209115	Karuwalagaswewa	Karuwalagaswewa	GND	431
LK-6209120	Kuda Medawachchiya	Kuda Medawachchiya	GND	145
LK-6209125	Paleegama	Paleegama	GND	367
LK-6209130	Egodapitiya	Egodapitiya	GND	274
LK-6212	Nawagattegama	Nawagattegama	DSD	5271
LK-6212005	Mahameddewa	Mahameddewa	GND	391
LK-6212010	Moragahawewa	Moragahawewa	GND	200
LK-6212015	Maha Andarawewa	Maha Andarawewa	GND	220
LK-6212020	Kirimetiyawa	Kirimetiyawa	GND	456
LK-6212025	Miyellewa	Miyellewa	GND	399
LK-6212030	Thammennawetiya	Thammennawetiya	GND	250
LK-6212035	Samurdhigama	Samurdhigama	GND	206
LK-6212040	Amunuwewa	Amunuwewa	GND	124
LK-6212045	Kuruluwewa	Kuruluwewa	GND	231
LK-6212050	Tharanagahawewa	Tharanagahawewa	GND	181
LK-6212055	Kelewewa	Kelewewa	GND	201
LK-6212060	Welewewa North	Welewewa North	GND	277
LK-6212065	Mullegama	Mullegama	GND	343
LK-6212070	Welewewa South	Welewewa South	GND	295
LK-6212075	Gedarawewa	Gedarawewa	GND	155
LK-6212080	Rambakanayagama	Rambakanayagama	GND	359
LK-6212085	Inginimitiya East	Inginimitiya East	GND	322
LK-6212090	Inginimitiya West	Inginimitiya West	GND	356
LK-6212095	Konkadawala	Konkadawala	GND	305
LK-6215	Puttalam	Puttalam	DSD	23692
LK-6215005	Manalthivu	Manalthivu	GND	1998
LK-6215010	Sirambiadiya	Sirambiadiya	GND	753
LK-6215015	Sella Kandal	Sella Kandal	GND	292
LK-6215020	Nelumwewa	Nelumwewa	GND	392
LK-6215025	Marikkar Street	Marikkar Street	GND	867
LK-6215030	Mullipuram	Mullipuram	GND	1209
LK-6215035	Pudukudirippuwa	Pudukudirippuwa	GND	1548
LK-6215040	Puttalam East	Puttalam East	GND	3993
LK-6215045	Senakudirippuwa	Senakudirippuwa	GND	1532
LK-6215050	Thiladiya	Thiladiya	GND	2833
LK-6215055	Puttalam South	Puttalam South	GND	852
LK-6215060	Parana Jumma Palli	Parana Jumma Palli	GND	360
LK-6215065	Puttalam North	Puttalam North	GND	423
LK-6215070	Periyapalli Kudiyiruppuwa	Periyapalli Kudiyiruppuwa	GND	125
LK-6215075	Rathmalyaya	Rathmalyaya	GND	1908
LK-6215080	Thammennagama	Thammannagama	GND	324
LK-6215085	Kaladiya	Kaladiya	GND	523
LK-6215090	Bodhirajapura	Bodhirajapura	GND	268
LK-6215095	Attavilluwa	Attavilluwa	GND	318
LK-6215100	Palaviya	Palaviya	GND	1058
LK-6215105	Pottuvilluwa	Pottuvilluwa	GND	1508
LK-6215110	Attavilluwa Central	Attavilluwa Central	GND	608
LK-6218	Mundel	Mundel	DSD	18707
LK-6218005	Puludiviyal	Puludiviyal	GND	830
LK-6218010	Viruthodai	Viruthodai	GND	936
LK-6218015	Weerapura	Weerapura	GND	1181
LK-6218020	Welusumanapura	Welusumanapura	GND	765
LK-6218025	Madurankuliya	Madurankuliya	GND	931
LK-6218030	Kanamulla North	Kanamulla North	GND	536
LK-6218035	Kadayamotte	Kadayamotte	GND	527
LK-6218040	Nallandaluwa	Nallandaluwa	GND	487
LK-6218045	Palasola	Palasola	GND	739
LK-6218050	Mukkuthoduwawa	Mukkuthoduwawa	GND	1020
LK-6218055	Kandathoduwawa	Kandathoduwawa	GND	457
LK-6218060	Kanamulla South	Kanamulla South	GND	464
LK-6218065	Pubudugama	Pubudugama	GND	352
LK-6218070	Sameeragama	Sameeragama	GND	376
LK-6218075	Palliwasalpaduwa	Palliwasalpaduwa	GND	597
LK-6218080	Perukkuvattan	Perukkuwattan	GND	475
LK-6218085	Kottanthievu	Kottanthievu	GND	623
LK-6218090	Mangalaeliya	Mangalaeliya	GND	409
LK-6218095	Nawadankulama	Nawadankulama	GND	245
LK-6218100	Mundalama	Mundalama	GND	291
LK-6218105	Kudirippuwa	Kudirippuwa	GND	325
LK-6218110	Kattakaduwa	Kattakaduwa	GND	644
LK-6218115	Sinnapaduwa	Sinnapaduwa	GND	468
LK-6218120	Poonapitiya	Poonapitiya	GND	451
LK-6218125	Andimunai	Andimunai	GND	677
LK-6218130	Udappuwa	Udappuwa	GND	258
LK-6218135	Udappuwa	Udappuwa	GND	744
LK-6218140	Pulichchakulama	Pulichchakulama	GND	1313
LK-6218145	Karathanvilluwa	Karathanvilluwa	GND	507
LK-6218150	Tharakudivilluwa	Tharakudivilluwa	GND	773
LK-6218155	Angunavila	Angunavila	GND	306
LK-6221	Mahakumbukkadawala	Mahakumbukkadawala	DSD	6599
LK-6221005	Kivula No. 4-2	Kivula No. 4-2	GND	285
LK-6221010	Dangahawala	Dangahawala	GND	252
LK-6221015	Kivula No. 4-1	Kivula No. 4-1	GND	333
LK-6221020	Kivula Youth Project	Kivula Youth Project	GND	464
LK-6221025	Kivula No. 1	Kivula No. 1	GND	314
LK-6221030	Kivulagoda Govi Janapadaya	Kivulagoda Govi Janapadaya	GND	179
LK-6221035	Rathmalgaswewa	Rathmalgaswewa	GND	212
LK-6221040	Dangaswewa	Dangaswewa	GND	245
LK-6221045	Kawayankulama	Kawayankulama	GND	203
LK-6221050	Jayarajapura	Jayarajapura	GND	170
LK-6221055	Karuwalabedda	Karuwalabedda	GND	221
LK-6221060	Maha Kumbukkadawala	Maha Kumbukkadawala	GND	229
LK-6221065	Sembukuliya	Sembukuliya	GND	142
LK-6221070	Walpaluwa	Walpaluwa	GND	331
LK-6221075	Kakupandiyawa	Kakupandiyawa	GND	237
LK-6221080	Punavitiya	Punavitiya	GND	214
LK-6221085	Garayakgama	Garayakgama	GND	329
LK-6221090	Daluwegama	Daluwegama	GND	205
LK-6221095	Mohoriya	Mohoriya	GND	332
LK-6221100	Baranankattuwa	Baranankattuwa	GND	308
LK-6221105	Karungalichole	Karungalichole	GND	226
LK-6221110	Mahasembukuliya	Mahasembukuliya	GND	306
LK-6221115	Galkuliya West	Galkuliya West	GND	202
LK-6221120	Galkuliya East	Galkuliya East	GND	262
LK-6221125	Andigama	Adigama	GND	398
LK-6224	Anamaduwa	Anamaduwa	DSD	12891
LK-6224005	Kottukachchiya Colony 2	Kottukachchiya Colony 2	GND	461
LK-6224010	Kottukachchiya Colony 1	Kottukachchiya Colony 1	GND	262
LK-6224015	Mellankulama	Mellankulama	GND	336
LK-6224020	Kottukachchiya	Kottukachchiya	GND	461
LK-6224025	Paliyagama	Paliyagama	GND	343
LK-6224030	Uriyawa	Uriyawa	GND	440
LK-6224035	Koilandigama	Koiladigama	GND	395
LK-6224040	07 Gammanaya	07 Gammanaya	GND	240
LK-6224045	Maha Uswewa South	Maha Uswewa South	GND	325
LK-6224050	Maha Uswewa North	Maha Uswewa North	GND	376
LK-6224055	Alankulama	Alankulama	GND	449
LK-6224060	Merungoda	Merungoda	GND	397
LK-6224065	Labugala	Labugala	GND	273
LK-6224070	Karambewa	Karambewa	GND	138
LK-6224075	Thalgaswewa	Thalgaswewa	GND	182
LK-6224080	Periyakulama	Periyakulama	GND	413
LK-6224085	Paramakandagama	Paramakandagama	GND	328
LK-6224090	Thonigala	Thonigala	GND	451
LK-6224095	Wadatta	Wadatta	GND	346
LK-6224100	Viharagama	Viharagama	GND	230
LK-6224105	Siyambalagashena	Siyabalagashena	GND	404
LK-6224110	Thattewa	Thattewa	GND	407
LK-6224115	Thammennagama	Thanmmennagama	GND	624
LK-6224120	Bammannegama	Bammannegama	GND	396
LK-6224125	Kothalakemiyawa	Kothalakemiyawa	GND	263
LK-6224130	Gallewa	Gallewa	GND	172
LK-6224135	Thalakolawewa	Thalakolawewa	GND	460
LK-6224140	Anamaduwa	Anamaduwa	GND	447
LK-6224145	Peramakuttuwa	Peramakuttuwa	GND	477
LK-6224150	Divulwewa	Divulwewa	GND	344
LK-6224155	Wadigamangawa	Wadigamangawa	GND	389
LK-6224160	Dharmapalaya	Dharmapalaya	GND	393
LK-6224165	Uppalawatta	Uppalawatta	GND	349
LK-6224170	Sangattikulama	Sangattikulama	GND	417
LK-6224175	Mudalakkuliya	Mudalakkuliya	GND	503
LK-6227	Pallama	Pallama	DSD	8263
LK-6227005	Dewala Handiya	Dewala Handiya	GND	590
LK-6227010	Wilpatha East	Wilpatha East	GND	508
LK-6227015	Siyambalagaswewa	Siyabalagaswewa	GND	294
LK-6227020	Nagavila	Nagavila	GND	359
LK-6227025	Periyamaduwa	Periyamaduwa	GND	387
LK-6227030	Kammanadaluwa	Kammandaluwa	GND	550
LK-6227035	Wilpatha West	Wilpatha West	GND	489
LK-6227040	Thamarakkulama	Thamarakkulama	GND	491
LK-6227045	Serukele	Serukele	GND	270
LK-6227050	Katupotha	Katupotha	GND	414
LK-6227055	Madawakkulama	Madawakkulama	GND	552
LK-6227060	Wetiya	Wetiya	GND	665
LK-6227065	Nandimithrapura	Nandimithtrapura	GND	831
LK-6227070	Wendakaduwa	Wendakaduwa	GND	297
LK-6227075	Pallama	Pallama	GND	577
LK-6227080	Wathupola	Wathupola	GND	317
LK-6227085	Puliyankulama	Puliyankulama	GND	268
LK-6227090	Thammana	Thammana	GND	404
LK-6230	Arachchikattuwa	Arachchikattuwa	DSD	12661
LK-6230005	Battaluoya	Battuluoya	GND	393
LK-6230010	Mahamaeliya	Mahamaeliya	GND	307
LK-6230015	Buruthakele	Buruthakele	GND	459
LK-6230020	Wijayakatupatha Elen Megoda	Wijayakatupatha Elen Megoda	GND	703
LK-6230025	Pahala Attanganaya	Pahala Attanganaya	GND	205
LK-6230030	Wijayakatupatha Elen Egoda	Wijayakatupatha Elen Egoda	GND	183
LK-6230035	Anavilundawa	Anavilundawa	GND	258
LK-6230040	Suruvila	Suruvila	GND	238
LK-6230045	Ilakkattuwa	Ilakkattuwa	GND	591
LK-6230050	Pankulawa	Pankulawa	GND	240
LK-6230055	Ihala Attanganaya	Ihala Attanganaya	GND	250
LK-6230060	Ambakele	Ambakele	GND	209
LK-6230065	Welipelessa	Welipelessa	GND	328
LK-6230070	Nalladarankattuwa	Nalladarankattuwa	GND	211
LK-6230075	Karukupane	Karukupane	GND	660
LK-6230080	Wairankattuwa	Wairankattuwa	GND	300
LK-6230085	Sengaloya	Sengaloya	GND	402
LK-6230090	Arachchikattuwa West	Arachchikattuwa West	GND	467
LK-6230095	Arachchikattuwa East	Arachchikattuwa East	GND	297
LK-6230100	Bandarahena	Bandarahena	GND	541
LK-6230105	Adippala	Adippala	GND	246
LK-6230110	Andanan Kattuwa	Andanan Kattuwa	GND	204
LK-6230115	Kumarakattuwa	Kumarakattuwa	GND	429
LK-6230120	Elivitiya	Elivitiya	GND	490
LK-6230125	Diganwewa	Diganwewa	GND	356
LK-6230130	Rajakadaluwa	Rajakadaluwa	GND	643
LK-6230135	Kusala	Kusala	GND	259
LK-6230140	Kottapitiya	Kottapitiya	GND	382
LK-6230145	Bangadeniya	Bangadeniya	GND	358
LK-6230150	Weerakumandaluwa	Weerakumandaluwa	GND	794
LK-6230155	Karukkuliya	Karukkuliya	GND	352
LK-6230160	Mukkandaluwa	Mukkandaluwa	GND	563
LK-6230165	Dematapitiya	Dematapitiya	GND	343
LK-6233	Chilaw	Chilaw	DSD	18494
LK-6233005	Kurusapaduwa	Kurusapaduwa	GND	272
LK-6233010	Deduruoya	Deduruoya	GND	846
LK-6233015	Manuwangama West	Manuwangama West	GND	250
LK-6233020	Manuwangama East	Manuwangama East	GND	149
LK-6233025	Nariyagama North	Nariyagama North	GND	212
LK-6233030	Parappanmulla	Parappanmulla	GND	263
LK-6233035	Weerapandiyana	Weerapandiyana	GND	240
LK-6233040	Maha Vilattawa	Maha Vilattawa	GND	259
LK-6233045	Kanattawa	Kanattawa	GND	191
LK-6233050	Nariyagama South	Nariyagama South	GND	177
LK-6233055	Urudayandaluwa	Urudayandaluwa	GND	140
LK-6233060	Thissogama	Thissogama	GND	317
LK-6233065	Thimbilla	Thimbilla	GND	671
LK-6233070	Wattakkaliya	Wattakkaliya	GND	969
LK-6233075	Weralabada South	Weralabada South	GND	526
LK-6233080	Weralabada North	Weralabada North	GND	260
LK-6233085	Egodawatta	Egodawatta	GND	249
LK-6233090	Aluthwatta	Aluthwatta	GND	423
LK-6233095	Aluthwatta	Aluthwatta	GND	311
LK-6233100	Ichchampitiya	Ichchampitiya	GND	929
LK-6233105	Munneshwarama	Munneshwarama	GND	353
LK-6233110	Thittakade	Thittakade	GND	591
LK-6233115	Mugunuwatawana	Mugunuwatawana	GND	438
LK-6233120	Kokkavila	Kokkavila	GND	545
LK-6233125	Puliyankadawara	Pulliyankadawara	GND	295
LK-6233130	Punchi Vilattawa	Punchi Vilattawa	GND	263
LK-6233135	Karavitagara West	Karawitagara West	GND	337
LK-6233140	Karavitagara East	Karavitagara East	GND	381
LK-6233145	Dambakele	Dambakele	GND	208
LK-6233150	Weerakelewatta	Weerakelewatta	GND	357
LK-6233155	Karavita	Karavita	GND	179
LK-6233160	Mungandaluwa East	Mungandaluwa East	GND	216
LK-6233165	Mungandaluwa West	Mungandaluwa West	GND	244
LK-6233170	Ilippadeniya	Ilippadeniya	GND	396
LK-6233175	Sawarana	Sawarana	GND	603
LK-6233180	Maikkulama	Maikkulama	GND	1134
LK-6233185	Pitipana East	Pitipana East	GND	285
LK-6233190	Melpura	Melpura	GND	364
LK-6233195	Pitipana North	Pitipana North	GND	290
LK-6233200	Pitipana South	Pitipana South	GND	351
LK-6233205	Weralabada	Weralabada	GND	707
LK-6233210	Welihena	Welihena	GND	433
LK-6233215	Merawala	Merawala	GND	264
LK-6233220	Inigodawela	Inigodawela	GND	252
LK-6233225	Ihala Olidaluwa	Ihala Olidaluwa	GND	147
LK-6233230	Maradankulama	Maradankulama	GND	210
LK-6233235	Olidaluwa	Olidaluwa	GND	267
LK-6233240	Ambakandavila	Ambakandavila	GND	439
LK-6233245	Kakkapalliya	Kakkapalliya	GND	291
LK-6236	Madampe	Madampe	DSD	14626
LK-6236005	Athuwana	Athuwana	GND	334
LK-6236010	Mahagama North	Mahagama North	GND	348
LK-6236015	Mahagama South	Mahagama South	GND	271
LK-6236020	Kongasyaya	Kongasyaya	GND	190
LK-6236025	Ponnankanniya	Ponnankanniya	GND	163
LK-6236030	Manakkulama	Manakkulama	GND	533
LK-6236035	Dematapitiya	Dematapitiya	GND	228
LK-6236040	Thambagalla West	Thambagalla West	GND	217
LK-6236045	Thambagalla	Thambagalla	GND	151
LK-6236050	Thambagalla Watta	Thambagalla Watta	GND	294
LK-6236055	Medagama	Medagama	GND	283
LK-6236060	Panirendawa	Panirendawa	GND	166
LK-6236065	Rathmal Agara	Rathmal Agara	GND	177
LK-6236070	Rathnagiriya	Rathnagiriya	GND	176
LK-6236075	Nankadawara	Nankadawara	GND	261
LK-6236080	Kuda Bingiriya	Kuda Bingiriya	GND	348
LK-6236085	Indigasvila	Indigasvila	GND	154
LK-6236090	Walahena	Walahena	GND	315
LK-6236095	Pambala	Pambala	GND	205
LK-6236100	Pambala South	Pambala South	GND	278
LK-6236105	Hareendragama	Hareendragama	GND	154
LK-6236110	Sembukattiya	Sembukattiya	GND	394
LK-6236115	Uraliya	Uraliya	GND	292
LK-6236120	Heen Agara	Heen Agara	GND	418
LK-6236125	Kachchakaduwa	Kachchakaduwa	GND	178
LK-6236130	Galmuruwa North	Galmuruwa North	GND	198
LK-6236135	Kudirippuwa	Kudirippuwa	GND	348
LK-6236140	Karukkuwatawana	Karukkuwatawana	GND	268
LK-6236145	Erunvila	Erunvila	GND	336
LK-6236150	Karukkuwa	Karukkuwa	GND	356
LK-6236155	Galahitiyawa	Galahitiyawa	GND	467
LK-6236160	Maraggalagama	Maraggalagama	GND	533
LK-6236165	Irattakulama North	Irattakulama North	GND	261
LK-6236170	Irattakulama South	Irattakulama South	GND	203
LK-6236175	Egodayagama	Egodayagama	GND	133
LK-6236180	Pattiyagama	Pattiyagama	GND	217
LK-6236185	Ihalagama	Ihalagama	GND	290
LK-6236190	Uraliyagara	Uraliyagara	GND	940
LK-6236195	Mellawagara	Mellawagara	GND	565
LK-6236200	Suduwella	Suduwella	GND	355
LK-6236205	Pothuvila	Pothuvila	GND	453
LK-6236210	Pallakele	Pallakele	GND	332
LK-6236215	Galmuruwa South	Galmuruwa South	GND	397
LK-6236220	Henapola	Henapola	GND	287
LK-6236225	Mugunuwatawana	Mugunuwatawana	GND	304
LK-6236230	Pookulama	Pookulama	GND	132
LK-6236235	Nelumpokuna	Nelumpokuna	GND	185
LK-6236240	Mahabaddegama	Mahabaddegama	GND	334
LK-6236245	Thaniwellagama	Thaniwellegama	GND	204
LK-6239	Mahawewa	Mahawewa	DSD	14662
LK-6239005	Iranavila West	Iranavila West	GND	1108
LK-6239010	Iranavila East	Iranavila East	GND	329
LK-6239015	Thoduwawa North	Thoduwawa North	GND	784
LK-6239020	Meda Thoduwawa	Meda Thoduwawa	GND	515
LK-6239025	Thoduwawa South	Thoduwawa South	GND	386
LK-6239030	Mattakotuwa	Mattakotuwa	GND	265
LK-6239035	Pahala Mahawewa	Pahala Mahawewa	GND	142
LK-6239040	Adapparagama	Adapparagama	GND	173
LK-6239045	Ihala Kudawewa	Ihala Kudawewa	GND	245
LK-6239050	Puruduwella	Puruduwella	GND	138
LK-6239055	Galamuna	Galamuna	GND	297
LK-6239060	Medagoda	Medagoda	GND	184
LK-6239065	Hewana	Hewana	GND	214
LK-6239070	Yatakalana	Yatakalana	GND	221
LK-6239075	Muttibendivila	Muttibendivila	GND	189
LK-6239080	Ihala Walahapitiya	Ihala Walahapitiya	GND	273
LK-6239085	Meda Walahapitiya	Meda Walahapitiya	GND	307
LK-6239090	Pahala Kudawewa	Pahala Kudawewa	GND	168
LK-6239095	Maligawatta	Maligawatta	GND	263
LK-6239100	Meda Mahawewa	Meda Mahawewa	GND	187
LK-6239105	Veehena	Veehena	GND	211
LK-6239110	Mattakotuwella	Mattakotuwella	GND	395
LK-6239115	Barudelpola	Barudelpola	GND	332
LK-6239120	Ihala Mahawewa	Ihala Mahawewa	GND	647
LK-6239125	Pahala Koswadiya	Pahala Koswadiya	GND	198
LK-6239130	Meda Koswadiya	Meda Koswadiya	GND	263
LK-6239135	Ihala Koswadiya	Ihala Koswadiya	GND	293
LK-6239140	Pahala Walahapitiya	Pahala Walahapitiya	GND	169
LK-6239145	Panangoda	Panangoda	GND	598
LK-6239150	Sagaragama	Sagaragama	GND	231
LK-6239155	Egodagoda	Egodagoda	GND	201
LK-6239160	Puhulhena	Puhulhena	GND	260
LK-6239165	Halpanvila East	Halpanvila East	GND	461
LK-6239170	Meda Hattiniya	Meda Hattiniya	GND	262
LK-6239175	Halpanvila West	Halpanvila West	GND	225
LK-6239180	Thalvila	Thalvila	GND	403
LK-6239185	Modarawella	Modarawella	GND	135
LK-6239190	Pahala Hattiniya	Pahala Hattiniya	GND	311
LK-6239195	Maravila North	Maravila North	GND	135
LK-6239200	Ihala Hattiniya	Ihala Hattiniya	GND	385
LK-6239205	Maranda North	Maranda North	GND	493
LK-6239210	Maranda South	Maranda South	GND	303
LK-6239215	Horagolla North	Horagolla North	GND	306
LK-6239220	Horagolla South	Horagolla South	GND	290
LK-6239225	Maravila Town	Maravila Town	GND	223
LK-6239230	Maravila South	Maravila South	GND	356
LK-6239235	Maravila Wella	Maravila Wella	GND	188
LK-6242	Nattandiya	Nattandiya	DSD	19220
LK-6242005	Pahala Nattandiya	Pahala Nattandiya	GND	409
LK-6242010	Mailawa	Mailawa	GND	388
LK-6242015	Pilakatumulla	Pilakatumulla	GND	215
LK-6242020	Dunkannawa	Dukkannawa	GND	760
LK-6242025	Maningala	Maningala	GND	1229
LK-6242030	Sandanangama	Sandanangama	GND	396
LK-6242035	Ihala Thabbowa	Ihala Thabbowa	GND	519
LK-6242040	Meda Thabbowa	Meda Thabbowa	GND	340
LK-6242045	Pahala Thabbowa	Pahala Thabbowa	GND	453
LK-6242050	Weerahena East	Weerahena East	GND	406
LK-6242055	Ihala Nattandiya	Ihala Nattandiya	GND	496
LK-6242060	Meda Nattandiya	Meda Nattandiya	GND	586
LK-6242065	Weerahena West	Weerahena West	GND	818
LK-6242070	Mudukatuwa North	Mudukatuwa North	GND	816
LK-6242075	Mudukatuwa South	Mudukatuwa South	GND	956
LK-6242080	Mudukatuwa East	Mudukatuwa East	GND	127
LK-6242085	Pahala Mavila	Pahala Mavila	GND	463
LK-6242090	Meda Mavila	Meda Mavila	GND	627
LK-6242095	Ihala Mavila	Ihala Mavila	GND	267
LK-6242100	Pahala Kottaramulla	Pahala Kottaramulla	GND	310
LK-6242105	Paluwelgala North	Paluwelgala North	GND	198
LK-6242110	Kachchirawa	Kachchirawa	GND	130
LK-6242115	Paluwelgala South	Paluwelgala South	GND	163
LK-6242120	Naravila	Naravila	GND	325
LK-6242125	Kuddetiyawa	Kuddetiyawa	GND	186
LK-6242130	Yakdessawa	Yakdessawa	GND	182
LK-6242135	Koswatta North	Koswatta North	GND	229
LK-6242140	Meegahawela	Meegahawela	GND	246
LK-6242145	Koswatta South	Koswatta South	GND	249
LK-6242150	Morakele South	Morakele South	GND	392
LK-6242155	Meda Kottaramulla	Meda Kottaramulla	GND	674
LK-6242160	Morakele North	Morakele North	GND	346
LK-6242165	Ihala Kottaramulla	Ihala Kottaramulla	GND	566
LK-6242170	Thummodara East	Thunmodara East	GND	284
LK-6242175	Thummodara West	Thunmodara West	GND	476
LK-6242180	Nakele	Nakele	GND	116
LK-6242185	Ihala Katuneriya	Ihala Katuneriya	GND	524
LK-6242190	Bulugahawewa	Bulugahawewa	GND	324
LK-6242195	Nebadagahayaya	Nebadagahayaya	GND	540
LK-6242200	Lansigama	Lansigama	GND	460
LK-6242205	Pahala Katuneriya North	Pahala Katuneriya North	GND	345
LK-6242210	Meda Pahala Katuneriya	Meda Pahala Katuneriya	GND	370
LK-6242215	Pahala Katuneriya South	Pahala Katuneriya South	GND	360
LK-6242220	Meda Katuneriya	Meda Katuneriya	GND	215
LK-6242225	Meegahawewa	Meegahawewa	GND	238
LK-6242230	Dematapitiya	Dematapitiya	GND	259
LK-6242235	Dhammikagama	Dhammikagama	GND	242
LK-6245	Wennappuwa	Wennappuwa	DSD	19695
LK-6245005	Kolinjadiya West	Kolinjadiya West	GND	431
LK-6245010	Kolinjadiya North	Kolinjadiya North	GND	304
LK-6245015	Udasirigama	Udasirigama	GND	300
LK-6245020	Sirigampala North	Sirigampala North	GND	364
LK-6245025	Lunuvila East	Lunuvila East	GND	610
LK-6245030	Sirigampala South	Sirigampola South	GND	479
LK-6245035	Meda Lunuvila	Meda Lunuwila	GND	1380
LK-6245040	Lunuvila West	Lunuwila West	GND	355
LK-6245045	Wennappuwa North	Wennappuwa North	GND	498
