region_id	region_name	region_name_in_data	region_ent_type	single_house_single_storeyed	single_house_two_storeyed	single_house_more_than_two_storeyed	attached_house_1st_floor	attached_house_2nd_floor	attached_house_from_3_to_4_floors	attached_house_from_5_to_10_floors	attached_house_from_11_to_19_floors	attached_house_from_20_floors_or_more	other
LK-7215215	Thopawewa	Thopawewa	GND	321	82	7	0	0	0	0	0	0	0
LK-7215220	Sinha Udagama	Sinha Udagama	GND	665	14	0	0	0	0	1	0	0	0
LK-7215225	Pothgul Pedesa	Pothgul Pedesa	GND	434	84	5	0	1	0	0	0	0	0
LK-7215230	Udawela	Udawela	GND	436	65	2	0	4	65	0	0	0	0
LK-7215235	Ganangolla	Ganangolla	GND	691	69	1	0	0	0	0	0	0	0
LK-7215240	Nishshankamalla Pedesa	Nishshankamalla Pedesa	GND	421	76	4	0	0	0	0	0	0	0
LK-7215245	Mahaweli Pedesa	Mahaweli Pedesa	GND	367	65	2	0	0	0	0	0	0	0
LK-7215250	Kotaleeya	Kotaleeya	GND	257	24	0	64	0	0	0	0	0	0
LK-7215255	Aluthwewa East	Aluth Wewa East	GND	250	10	0	0	0	0	0	0	0	0
LK-7215260	Aluthwewa West	Aluth Wewa West	GND	262	13	0	0	0	0	0	0	0	0
LK-7215265	Parakrama Samudraya	Parakrama Samudraya	GND	240	23	0	0	0	0	0	0	0	0
LK-7215270	Ambanganga	Ambanganga	GND	615	19	0	0	0	0	0	0	0	0
LK-7215275	Kalahagala	Kalahagala	GND	716	23	1	0	0	0	0	0	0	0
LK-7218	Elahera	Elahera	DSD	13389	642	11	2	2	0	0	0	0	1
LK-7218005	Ihakuluwewa	Ihakuluwewa	GND	593	23	0	0	0	0	0	0	0	0
LK-7218010	Katukeliyawa	Katukeliyawa	GND	473	25	0	0	0	0	0	0	0	0
LK-7218015	Diyabeduma	Diyabeduma	GND	1013	65	0	0	0	0	0	0	0	0
LK-7218020	Konduruwawa	Konduruwawa	GND	445	24	0	0	0	0	0	0	0	0
LK-7218025	Attanakadawala West	Attanakadawala West	GND	257	9	0	0	0	0	0	0	0	0
LK-7218030	Radavigeoya	Radavigeoya	GND	400	11	0	0	0	0	0	0	0	0
LK-7218035	Madudamana	Madudamana	GND	426	19	0	0	0	0	0	0	0	0
LK-7218040	Attanakadawala North	Attanakadawala North	GND	527	29	1	0	0	0	0	0	0	0
LK-7218045	Attanakadawala South	Attanakadawala South	GND	312	9	0	0	0	0	0	0	0	1
LK-7218050	Ikiriwewa	Ikiriwewa	GND	703	20	0	0	0	0	0	0	0	0
LK-7218055	Kahatagahapitiya	Kahatagahapitiya	GND	513	14	0	0	0	0	0	0	0	0
LK-7218060	Nikapitiya	Nikapitiya	GND	570	37	0	0	0	0	0	0	0	0
LK-7218065	Sarubima	Sarubima	GND	450	20	1	0	0	0	0	0	0	0
LK-7218070	Segala	Segala	GND	546	26	0	1	0	0	0	0	0	0
LK-7218075	Kottapitiya South	Kottapitiya South	GND	430	22	0	0	0	0	0	0	0	0
LK-7218080	Somils	Somils	GND	186	12	0	0	0	0	0	0	0	0
LK-7218085	Gangeyaya	Gangeyaya	GND	388	15	0	0	0	0	0	0	0	0
LK-7218090	Kottapitiya North	Kottapitiya North	GND	264	11	0	0	0	0	0	0	0	0
LK-7218095	Damanayaya	Damanayaya	GND	645	52	1	1	1	0	0	0	0	0
LK-7218100	Elahera	Elahera	GND	721	29	0	0	0	0	0	0	0	0
LK-7218105	Heeratiya	Heeratiya	GND	213	9	0	0	0	0	0	0	0	0
LK-7218110	Bakamoona	Bakamoona	GND	556	77	7	0	0	0	0	0	0	0
LK-7218115	Sirikaduyaya	Sirikanduruyaya	GND	249	13	0	0	0	0	0	0	0	0
LK-7218120	Atharagallewa	Atharagallewa	GND	731	13	0	0	0	0	0	0	0	0
LK-7218125	Maluweyaya	Maluweyaya	GND	758	24	1	0	1	0	0	0	0	0
LK-7218130	Orubendi Siyambalawa	Orubendi Siyambalawa	GND	406	19	0	0	0	0	0	0	0	0
LK-7218135	Kumaraella	Kumara Ella	GND	280	4	0	0	0	0	0	0	0	0
LK-7218140	Kirioya	Kirioya	GND	334	11	0	0	0	0	0	0	0	0
LK-8	Uva	Uva	PROVINCE	337782	27180	2355	20632	1384	781	0	0	0	31
LK-81	Badulla	Badulla	DISTRICT	195196	20112	2138	19950	1268	736	0	0	0	17
LK-8103	Mahiyanganaya	Mahiyanganaya	DSD	23799	1317	33	16	4	2	0	0	0	2
LK-8103005	Rotalawela	Rotalawela	GND	595	22	0	0	0	0	0	0	0	0
LK-8103010	Divulapelessa	Divulapelessa	GND	681	23	1	0	0	0	0	0	0	0
LK-8103015	Aluyatawela	Aluyatawela	GND	581	15	0	0	0	0	0	0	0	0
LK-8103020	Theldeniyaya	Theldeniyaya	GND	687	17	0	0	0	0	0	0	0	0
LK-8103025	Hebarawa	Hebarawa	GND	476	19	0	0	0	0	0	0	0	0
LK-8103030	Ginnoruwa	Ginnoruwa	GND	413	8	0	0	0	0	0	0	0	0
LK-8103035	Belaganwewa	Belaganwewa	GND	571	26	0	0	0	0	0	0	0	0
LK-8103040	Ulhitiya	Ulhitiya	GND	557	22	1	0	0	0	0	0	0	0
LK-8103045	Pahala Rathkinda	Pahala Rathkinda	GND	789	13	0	0	1	0	0	0	0	0
LK-8103050	Hobariyawa	Hobariyawa	GND	709	29	0	2	0	0	0	0	0	0
LK-8103055	Millattawa	Millattawa	GND	802	37	0	0	0	0	0	0	0	0
LK-8103060	Viranegama	Viranegama	GND	535	13	0	0	0	0	0	0	0	0
LK-8103065	Aluttarama	Aluttarama	GND	482	22	1	0	0	0	0	0	0	0
LK-8103070	Girandurukotte	Girandurukotte	GND	1269	106	0	1	0	0	0	0	0	0
LK-8103075	Bathalayaya	Bathalayaya	GND	1015	60	3	1	2	0	0	0	0	0
LK-8103080	Haddattawa	Haddattawa	GND	660	26	0	0	0	0	0	0	0	0
LK-8103085	Meegahahena	Meegahahena	GND	539	13	1	0	0	0	0	0	0	0
LK-8103090	Galporuyaya	Galporuyaya	GND	778	15	0	0	0	0	0	0	0	0
LK-8103095	Beligalla	Beligalla	GND	820	28	0	1	0	0	0	0	0	1
LK-8103100	Dambana	Dambana	GND	795	4	0	1	0	0	0	0	0	0
LK-8103105	Kukulapola	Kukulapola	GND	454	5	0	0	0	0	0	0	0	0
LK-8103110	Wewatta	Wewatta	GND	655	3	0	0	0	0	0	0	0	0
LK-8103115	Thalangamuwa	Thalangamuwa	GND	673	12	0	1	0	0	0	0	0	0
LK-8103120	Sorabora	Sorabora	GND	601	31	1	0	0	0	0	0	0	0
LK-8103125	Wewgampaha	Wewgampaha	GND	893	142	4	1	0	0	0	0	0	1
LK-8103130	Dehigolla	Dehigolla	GND	745	27	1	0	0	2	0	0	0	0
LK-8103135	Elewela	Elewela	GND	760	61	0	0	0	0	0	0	0	0
LK-8103140	Mahiyanganaya Town	Mahiyanganaya Town	GND	526	194	9	0	0	0	0	0	0	0
LK-8103145	Poojanagaraya	Poojanagaraya	GND	562	100	7	0	0	0	0	0	0	0
LK-8103150	Dambarawa	Dambarawa	GND	712	57	1	2	1	0	0	0	0	0
LK-8103155	Senanigama	Senanigama	GND	667	44	1	0	0	0	0	0	0	0
LK-8103160	Mapakadawewa	Mapakadawewa	GND	909	60	2	0	0	0	0	0	0	0
LK-8103165	Pangaragammana	Pangaragammana	GND	678	33	0	6	0	0	0	0	0	0
LK-8103170	Dambagolla	Dambagolla	GND	693	7	0	0	0	0	0	0	0	0
LK-8103175	Medayaya	Medayaya	GND	517	23	0	0	0	0	0	0	0	0
LK-8106	Rideemaliyadda	Rideemaliyadda	DSD	16819	410	18	2	0	0	0	0	0	2
LK-8106005	Orubendiwewa	Orubendiwewa	GND	538	5	0	0	0	0	0	0	0	0
LK-8106010	Sangabopura	Sangabopura	GND	362	26	3	0	0	0	0	0	0	0
LK-8106015	Welampele	Welampele	GND	771	15	3	0	0	0	0	0	0	0
LK-8106020	Keselpotha North	Keselpotha North	GND	620	30	5	0	0	0	0	0	0	1
LK-8106025	Ikiriyagoda	Ikiriyagoda	GND	519	1	0	0	0	0	0	0	0	0
LK-8106030	Kandubedda	Kandubedda	GND	318	2	0	0	0	0	0	0	0	0
LK-8106035	Aralupitiya	Aralupitiya	GND	343	4	0	0	0	0	0	0	0	0
LK-8106040	Ekiriyankumbura	Ekiriyankumbura	GND	444	8	0	0	0	0	0	0	0	0
LK-8106045	Dehigama	Dehigama	GND	677	4	0	0	0	0	0	0	0	1
LK-8106050	Morana	Morana	GND	163	3	0	0	0	0	0	0	0	0
LK-8106055	Kudalunuka	Kudalunuka	GND	333	6	0	0	0	0	0	0	0	0
LK-8106060	Aluketiyawa	Aluketiyawa	GND	221	1	0	0	0	0	0	0	0	0
LK-8106065	Keselpotha South	Keselpotha South	GND	514	7	0	1	0	0	0	0	0	0
LK-8106070	Serana	Serana	GND	691	19	0	0	0	0	0	0	0	0
LK-8106075	Arawatta	Arawatta	GND	603	15	0	0	0	0	0	0	0	0
LK-8106080	Uva Gemunupura	Uva Gemunupura	GND	530	25	3	0	0	0	0	0	0	0
LK-8106085	Senevigama	Senevigama	GND	542	18	1	0	0	0	0	0	0	0
LK-8106090	Uva Thissapura	Uva Thissapura	GND	717	22	0	0	0	0	0	0	0	0
LK-8106095	Gamakumbura North	Gamakumbura North	GND	344	2	0	0	0	0	0	0	0	0
LK-8106100	Kuralewela	Kuralewela	GND	175	2	0	0	0	0	0	0	0	0
LK-8106105	Nagadeepa	Nagadeepa	GND	270	28	0	0	0	0	0	0	0	0
LK-8106110	Mahalunuka	Mahalunuka	GND	397	4	0	0	0	0	0	0	0	0
LK-8106115	Pethiyagoda	Pethiyagoda	GND	485	4	0	0	0	0	0	0	0	0
LK-8106120	Rideemaliyadda South	Rideemaliyadda South	GND	561	21	0	1	0	0	0	0	0	0
LK-8106125	Rideemaliyadda North	Rideemaliyadda North	GND	407	14	0	0	0	0	0	0	0	0
LK-8106130	Uraniya	Uraniya	GND	208	9	1	0	0	0	0	0	0	0
LK-8106135	Kotathalawa	Kotathalawa	GND	187	4	0	0	0	0	0	0	0	0
LK-8106140	Andaulpatha	Andaulpatha	GND	557	14	1	0	0	0	0	0	0	0
LK-8106145	Gamakumbura South	Gamakumbura South	GND	191	3	0	0	0	0	0	0	0	0
LK-8106150	Abhayapura	Abhayapura	GND	433	14	1	0	0	0	0	0	0	0
LK-8106155	Dikkendayaya	Dikkendayaya	GND	331	11	0	0	0	0	0	0	0	0
LK-8106160	Pahalaoyagama	Pahalaoyagama	GND	348	8	0	0	0	0	0	0	0	0
LK-8106165	Bubula	Bubula	GND	326	6	0	0	0	0	0	0	0	0
LK-8106170	Ritigahaarawa	Ritigahaarawa	GND	158	2	0	0	0	0	0	0	0	0
LK-8106175	Kandegama	Kandegama	GND	253	0	0	0	0	0	0	0	0	0
LK-8106180	Mahagama	Mahagama	GND	280	2	0	0	0	0	0	0	0	0
LK-8106185	Kuruvithenna	Kuruvithenna	GND	496	14	0	0	0	0	0	0	0	0
LK-8106190	Deekirigolla	Deekirigolla	GND	242	3	0	0	0	0	0	0	0	0
LK-8106195	Pinnagolla	Pinnagolla	GND	347	3	0	0	0	0	0	0	0	0
LK-8106200	Arawa	Arawa	GND	260	7	0	0	0	0	0	0	0	0
LK-8106205	Dikyaya	Dikyaya	GND	218	2	0	0	0	0	0	0	0	0
LK-8106210	Diyakombala	Diyakombala	GND	439	22	0	0	0	0	0	0	0	0
LK-8109	Meegahakiula	Meegahakivula	DSD	5868	240	4	283	1	0	0	0	0	0
LK-8109005	Karametiya	Karametiya	GND	560	27	0	0	0	0	0	0	0	0
LK-8109010	Balagolla	Balagolla	GND	421	22	0	0	0	0	0	0	0	0
LK-8109015	Aggalaulpatha	Aggalaulpatha	GND	442	19	0	0	0	0	0	0	0	0
LK-8109020	Karandagahamada	Karandagahamada	GND	402	6	0	0	0	0	0	0	0	0
LK-8109025	Polgaha Arawa	Polgaha Arawa	GND	217	7	0	0	0	0	0	0	0	0
LK-8109030	Polwatta	Polwatta	GND	96	1	0	0	0	0	0	0	0	0
LK-8109035	Watagommana	Watagommana	GND	102	4	0	0	0	0	0	0	0	0
LK-8109040	Roberiya	Roberiya	GND	269	1	0	281	0	0	0	0	0	0
LK-8109045	Pitamaruwa	Pitamaruwa	GND	304	7	0	0	0	0	0	0	0	0
LK-8109050	Wewathenna	Wewathenna	GND	146	0	0	0	0	0	0	0	0	0
LK-8109055	Ellanda	Ellanda	GND	205	1	0	0	0	0	0	0	0	0
LK-8109060	Kalugahakandura	Kalugahakandura	GND	198	7	0	0	0	0	0	0	0	0
LK-8109065	Komarika	Komarika	GND	362	21	1	0	0	0	0	0	0	0
LK-8109070	Akurukaduwa	Akurukaduwa	GND	481	17	0	0	0	0	0	0	0	0
LK-8109075	Meegahakivula	Meegahakivula	GND	338	63	3	0	0	0	0	0	0	0
LK-8109080	Thaldena	Thaldena	GND	484	26	0	1	0	0	0	0	0	0
LK-8109085	Kohana	Kohana	GND	190	2	0	1	1	0	0	0	0	0
LK-8109090	Ketawatta	Ketawatta	GND	244	6	0	0	0	0	0	0	0	0
LK-8109095	Morahela	Morahela	GND	179	2	0	0	0	0	0	0	0	0
LK-8109100	Hunuketapitiya	Hunuketapitiya	GND	228	1	0	0	0	0	0	0	0	0
LK-8112	Kandeketiya	Kandaketiya	DSD	6869	343	14	184	0	0	0	0	0	0
LK-8112005	Mahakele	Mahakele	GND	351	8	0	0	0	0	0	0	0	0
LK-8112010	Baduluoya West	Baduluoya West	GND	283	18	1	0	0	0	0	0	0	0
LK-8112015	Kandakepoo Ulpotha	Kandakepoo Ulpotha	GND	261	13	0	0	0	0	0	0	0	0
LK-8112020	Hevandana	Hevandana	GND	245	9	1	0	0	0	0	0	0	0
LK-8112025	Mahathenna	Mahathenna	GND	413	15	0	1	0	0	0	0	0	0
LK-8112030	Baduluoya East	Baduluoya East	GND	559	37	5	1	0	0	0	0	0	0
LK-8112035	Kandaketiya	Kandaketiya	GND	261	18	1	0	0	0	0	0	0	0
LK-8112040	Welaoya	Welaoya	GND	254	7	0	0	0	0	0	0	0	0
LK-8112045	Kivulegedara	Kivulegedara	GND	377	9	0	0	0	0	0	0	0	0
LK-8112050	Kirivehera	Kirivehera	GND	321	10	1	0	0	0	0	0	0	0
LK-8112055	Wewathenna	Wewathenna	GND	273	5	0	0	0	0	0	0	0	0
LK-8112060	Maliyadda	Maliyadda	GND	310	8	0	0	0	0	0	0	0	0
LK-8112065	Pallewela	Pallewela	GND	184	14	0	0	0	0	0	0	0	0
LK-8112070	Mudagamuwa	Mudagamuwa	GND	230	11	0	0	0	0	0	0	0	0
LK-8112075	Dikkumbura	Dikkumbura	GND	228	2	0	0	0	0	0	0	0	0
LK-8112080	Hapathgamuwa	Hapathgamuwa	GND	188	4	0	0	0	0	0	0	0	0
LK-8112085	Bopitiya	Bopitiya	GND	132	2	0	0	0	0	0	0	0	0
LK-8112090	Bogahakumbura	Bogahakumbura	GND	229	3	0	0	0	0	0	0	0	0
LK-8112095	Beramada	Beramada	GND	279	7	0	0	0	0	0	0	0	0
LK-8112100	Godunna	Godunna	GND	189	32	0	0	0	0	0	0	0	0
LK-8112105	Wasanagama	Wasanagama	GND	123	12	0	0	0	0	0	0	0	0
LK-8112110	Thetilla	Thetilla	GND	203	10	3	0	0	0	0	0	0	0
LK-8112115	Thalakumbura	Thalakumbura	GND	248	14	0	0	0	0	0	0	0	0
LK-8112120	Galauda	Galauda	GND	312	40	0	0	0	0	0	0	0	0
LK-8112125	Bokanoruwa	Bokanoruwa	GND	361	31	2	75	0	0	0	0	0	0
LK-8112130	Narangala	Narangala	GND	55	4	0	107	0	0	0	0	0	0
LK-8115	Soranathota	Soranathota	DSD	6023	424	32	291	8	3	0	0	0	0
LK-8115005	Idamepanguwa	Idamepanguwa	GND	101	2	0	0	0	0	0	0	0	0
LK-8115010	Budugekanda	Budugekanda	GND	146	5	0	0	0	0	0	0	0	0
LK-8115015	Pallekanda	Pallekanda	GND	131	3	0	0	0	0	0	0	0	0
LK-8115020	Boliyadda	Boliyadda	GND	298	19	1	2	2	0	0	0	0	0
LK-8115025	Pathanegedara	Pathanegedara	GND	172	0	0	0	0	0	0	0	0	0
LK-8115030	Egodawela	Egodawela	GND	174	3	0	0	0	0	0	0	0	0
LK-8115035	Wattekele	Wattekele	GND	80	1	0	0	0	0	0	0	0	0
LK-8115040	Pussellawa	Pussellawa	GND	234	42	1	0	0	2	0	0	0	0
LK-8115045	Pussellakanda	Pussellakanda	GND	276	12	0	0	0	0	0	0	0	0
LK-8115050	Moragolla	Moragolla	GND	122	3	0	0	0	0	0	0	0	0
LK-8115055	Dikpitiya	Dikpitiya	GND	227	3	0	32	0	0	0	0	0	0
LK-8115060	Ledgerwatta	Ledgerwaththa	GND	120	3	0	113	0	0	0	0	0	0
LK-8115065	Idamegama	Idamegama	GND	337	28	0	36	0	0	0	0	0	0
LK-8115070	Soranathota	Soranathota	GND	222	20	1	0	0	0	0	0	0	0
LK-8115075	Yatilellagama	Yatilellagama	GND	231	15	3	1	0	0	0	0	0	0
LK-8115080	Ambagasdowa	Ambagasdowa	GND	257	10	0	0	0	0	0	0	0	0
LK-8115085	Ketakellagama	Ketakellagama	GND	389	4	0	0	0	0	0	0	0	0
LK-8115090	Kuttiyagolla	Kuttiyagolla	GND	304	6	0	0	0	0	0	0	0	0
LK-8115095	Angoda	Angoda	GND	143	2	0	0	0	0	0	0	0	0
LK-8115100	Kosgolla	Kosgolla	GND	257	8	0	0	0	0	0	0	0	0
LK-8115105	Rideepana	Rideepana	GND	470	119	16	0	0	1	0	0	0	0
LK-8115110	Kohovila	Kohovila	GND	420	32	4	1	0	0	0	0	0	0
LK-8115115	Kithulwattagama	Kithulwattagama	GND	170	5	0	0	0	0	0	0	0	0
LK-8115120	Kirioruwa	Kirioruwa	GND	489	17	0	0	0	0	0	0	0	0
LK-8115125	Kandegedara Town	Kandegedara Town	GND	253	62	6	106	6	0	0	0	0	0
LK-8118	Passara	Passara	DSD	9856	973	86	2456	72	55	0	0	0	2
LK-8118005	Demodara	Demodara	GND	194	1	0	0	0	0	0	0	0	0
LK-8118010	Palawatta	Palawatta	GND	199	17	0	0	0	0	0	0	0	0
LK-8118015	Kahataruppa	Kahataruppa	GND	265	18	1	0	0	0	0	0	0	0
LK-8118020	Dambakote	Dambakote	GND	320	33	0	1	0	0	0	0	0	0
LK-8118025	Madugasthalawa North	Madugasthalawa North	GND	175	12	0	0	0	0	0	0	0	0
LK-8118030	Thalagahagedara	Thalagahagedara	GND	246	17	0	4	0	0	0	0	0	0
LK-8118035	Welgolla	Welgolla	GND	240	13	1	0	0	0	0	0	0	0
LK-8118040	Madugasthalawa South	Madugasthalawa South	GND	253	10	0	5	0	0	0	0	0	0
LK-8118045	Gerandiella	Gerandiella	GND	365	6	0	49	0	0	0	0	0	0
LK-8118050	Maligathenna	Maligathenna	GND	179	14	0	13	0	0	0	0	0	0
LK-8118055	Medawelagama	Medawelagama	GND	259	23	3	216	18	35	0	0	0	0
LK-8118060	Paramahankada	Paramahankada	GND	250	20	0	16	0	0	0	0	0	0
LK-8118065	Nikebedda	Nikebedda	GND	341	24	0	176	2	0	0	0	0	0
LK-8118070	Udagama	Udagama	GND	276	25	0	0	0	0	0	0	0	0
LK-8118075	Pelgahathenna	Pelgahathenna	GND	515	64	9	106	1	2	0	0	0	0
LK-8118080	Sapuroda	Sapuroda	GND	227	17	0	57	0	0	0	0	0	0
LK-8118085	Palagolla	Palagolla	GND	202	7	1	62	0	0	0	0	0	0
LK-8118090	Gonagala West	Gonagala West	GND	221	29	4	0	0	0	0	0	0	0
LK-8118095	Gonagala East	Gonagala East	GND	350	29	3	0	0	0	0	0	0	0
LK-8118100	Kanahela	Kanahela	GND	248	17	6	48	0	0	0	0	0	0
LK-8118105	Pallegama	Pallegama	GND	139	27	0	137	2	0	0	0	0	0
LK-8118110	Passara Town North	Passara Town North	GND	274	84	21	1	8	13	0	0	0	0
LK-8118115	Passara Town South	Passara Town South	GND	148	53	8	0	1	0	0	0	0	0
LK-8118120	Passara Town East	Passara Town East	GND	160	64	7	25	14	0	0	0	0	0
LK-8118125	Ambathenna West	Ambathenna West	GND	434	81	3	3	4	0	0	0	0	0
LK-8118130	Thennuge	Thennuge	GND	244	19	0	88	0	0	0	0	0	0
LK-8118135	Meedumpitiya	Meedumpitiya	GND	250	10	1	319	1	0	0	0	0	0
LK-8118140	Kudugala Pathana	Kudugala Pathana	GND	157	2	0	104	0	0	0	0	0	1
LK-8118145	Tholabowatta	Tholabowatta	GND	416	10	0	0	0	0	0	0	0	1
LK-8118150	Ambathenna	Ambathenna	GND	160	4	0	0	0	0	0	0	0	0
LK-8118155	Meeriyabedda	Meeriyabedda	GND	331	28	1	142	0	0	0	0	0	0
LK-8118160	Puhulwatta	Puhulwatta	GND	293	35	7	75	0	0	0	0	0	0
LK-8118165	Maussagolla West	Maussagolla West	GND	291	56	2	8	1	0	0	0	0	0
LK-8118170	Kanawerella West	Kanawerella West	GND	85	20	3	108	0	0	0	0	0	0
LK-8118175	Kanawerella	Kanawerella	GND	274	19	4	167	4	0	0	0	0	0
LK-8118180	Kanawerella East	Kanawerella East	GND	261	16	0	205	13	5	0	0	0	0
LK-8118185	Bibilegama West	Bibilegama West	GND	152	31	0	122	1	0	0	0	0	0
LK-8118190	Wewekele	Wewekele	GND	54	3	0	52	1	0	0	0	0	0
LK-8118195	Bibilegama East	Bibilegama East	GND	82	9	1	0	0	0	0	0	0	0
LK-8118200	Maussagolla East	Maussagolla East	GND	154	2	0	147	1	0	0	0	0	0
LK-8118205	Dambewela	Dambewela	GND	172	4	0	0	0	0	0	0	0	0
LK-8119	Lunugala	Lunugala	DSD	5906	217	63	2544	75	79	0	0	0	1
LK-8119005	Ekiriya	Ekiriya	GND	231	2	0	0	0	0	0	0	0	0
LK-8119010	Metigahathenna	Metigahathenna	GND	228	4	0	3	0	0	0	0	0	0
LK-8119015	Galwelagama	Galwelagama	GND	95	1	0	0	0	0	0	0	0	0
LK-8119020	Wewabedda	Wewabedda	GND	149	7	0	300	0	0	0	0	0	0
LK-8119025	Janathapura North	Janathapura North	GND	123	1	0	0	0	0	0	0	0	0
LK-8119030	Arawakumbura	Arawakumbura	GND	285	4	0	135	0	0	0	0	0	0
LK-8119035	Udakiruwa	Udakiruwa	GND	133	0	0	0	0	0	0	0	0	0
LK-8119040	Alakolagala	Alakolagala	GND	268	1	0	7	0	0	0	0	0	0
LK-8119045	Udapanguwa	Udapanguwa	GND	322	9	0	117	8	7	0	0	0	1
LK-8119050	Lunugala Town	Lunugala Town	GND	341	45	7	0	0	0	0	0	0	0
LK-8119055	Janathapura South	Janathapura South	GND	119	2	0	0	0	0	0	0	0	0
LK-8119060	Janathapura	Janathapura	GND	230	9	0	53	4	15	0	0	0	0
LK-8119065	Batawatta	Batawatta	GND	181	4	0	87	10	24	0	0	0	0
LK-8119070	Gallulla	Gallulla	GND	95	1	0	241	0	0	0	0	0	0
LK-8119075	Madulsima	Madulsima	GND	175	7	1	577	8	1	0	0	0	0
LK-8119080	Sumudugama	Sumudugama	GND	305	7	1	94	1	0	0	0	0	0
LK-8119085	Attanagolla	Aththanagolla	GND	290	44	0	0	0	0	0	0	0	0
LK-8119090	Sooriyagoda	Sooriyagoda	GND	165	2	0	63	0	0	0	0	0	0
LK-8119095	Weragoda	Weragoda	GND	98	0	0	0	0	0	0	0	0	0
LK-8119100	Pallekiruwa	Pallekiruwa	GND	236	1	0	0	0	0	0	0	0	0
LK-8119105	Kottalbedda	Kottalbedda	GND	461	19	0	49	16	13	0	0	0	0
LK-8119110	Mahadowa	Mahadowa	GND	212	0	0	220	27	19	0	0	0	0
LK-8119115	Yapamma	Yapamma	GND	216	15	0	75	0	0	0	0	0	0
LK-8119120	Peessagama	Peessagama	GND	171	6	0	78	1	0	0	0	0	0
LK-8119125	Rendapola	Rendapola	GND	121	1	0	104	0	0	0	0	0	0
LK-8119130	Hopton	Hopton	GND	195	12	0	97	0	0	0	0	0	0
LK-8119135	Maduwatta	Maduwatta	GND	264	11	54	239	0	0	0	0	0	0
LK-8119140	Millabedda	Millabedda	GND	197	2	0	5	0	0	0	0	0	0
LK-8121	Badulla	Badulla	DSD	14684	4421	540	1373	438	71	0	0	0	1
LK-8121005	Pitawelagama	Pitawelagama	GND	580	191	18	10	2	0	0	0	0	0
LK-8121010	Badulla North	Badulla North	GND	949	192	7	27	24	1	0	0	0	0
LK-8121015	Medapathana	Medapathana	GND	543	123	8	18	4	0	0	0	0	0
LK-8121020	Kailagoda	Kailagoda	GND	406	220	14	7	5	0	0	0	0	0
LK-8121025	Andeniya	Andeniya	GND	558	132	7	26	12	1	0	0	0	0
LK-8121030	Sirimalgoda	Sirimalgoda	GND	631	69	5	151	1	0	0	0	0	0
LK-8121035	Damanwara	Damanwara	GND	416	34	0	1	0	0	0	0	0	0
LK-8121040	Hinnarangolla	Hinnarangolla	GND	476	38	1	0	0	0	0	0	0	0
LK-8121045	Kendagolla	Kendagolla	GND	545	54	0	1	1	0	0	0	0	0
LK-8121050	Thelbedda Estate	Thelbedda	GND	774	5	0	206	8	0	0	0	0	0
LK-8121055	Ilukthenna	Ilukthenna	GND	427	29	2	0	0	0	0	0	0	0
LK-8121060	Hegoda	Hegoda	GND	541	103	7	3	3	0	0	0	0	0
LK-8121065	Badulupitiya	Badulupitiya	GND	654	464	60	74	66	19	0	0	0	0
LK-8121070	Badulla Central	Badulla Central	GND	436	383	115	7	5	2	0	0	0	0
LK-8121075	Badulla West	Badulla West	GND	439	224	46	19	61	14	0	0	0	0
LK-8121080	Katupelella	Katupelella	GND	529	184	20	7	14	8	0	0	0	0
LK-8121085	Badulla South	Badulla South	GND	687	284	21	26	18	1	0	0	0	0
LK-8121090	Badulla East	Badulla East	GND	427	350	69	55	68	12	0	0	0	0
LK-8121095	Hindagoda	Hindagoda	GND	466	293	20	63	64	4	0	0	0	0
LK-8121100	Rambukpotha	Rambukpotha	GND	451	240	76	82	40	7	0	0	0	1
LK-8121105	Malangamuwa	Malangamuwa	GND	362	19	0	3	0	0	0	0	0	0
LK-8121110	Viyadiguna	Viyadiguna	GND	533	46	1	0	0	0	0	0	0	0
LK-8121115	Vineethagama	Vineethagama	GND	288	26	0	4	1	0	0	0	0	0
LK-8121120	Wewessa	Wewessa	GND	437	2	0	161	0	0	0	0	0	0
LK-8121125	Welibissa	Welibissa	GND	122	15	1	111	1	0	0	0	0	0
LK-8121130	Glen Alpin Estate	Glen Alpin	GND	310	28	0	264	4	0	0	0	0	0
LK-8121135	Udawela	Udawela	GND	527	155	9	4	2	1	0	0	0	0
LK-8121140	Hingurugamuwa	Hingurugamuwa	GND	816	358	18	10	5	0	0	0	0	0
LK-8121145	Kanupelella	Kanupelella	GND	354	160	15	33	29	1	0	0	0	0
LK-8124	Hali-Ela	Hali-Ela	DSD	18834	2316	188	4220	269	118	0	0	0	0
LK-8124005	Kokatiyamaluwa	Kokatiyamaluwa	GND	304	13	4	29	0	0	0	0	0	0
LK-8124010	Wegama	Wegama	GND	326	30	3	0	0	0	0	0	0	0
LK-8124015	Jangulla	Jangulla	GND	373	45	2	40	1	0	0	0	0	0
LK-8124020	Landewela	Landewela	GND	118	9	1	9	0	0	0	0	0	0
LK-8124025	Bogoda	Bogoda	GND	188	7	0	15	0	0	0	0	0	0
LK-8124030	Panakanniya	Panakanniya	GND	211	11	0	63	0	0	0	0	0	0
LK-8124035	Ketawala	Ketawala	GND	292	60	5	38	0	0	0	0	0	0
LK-8124040	Udakohovila	Udakohovila	GND	349	18	0	136	1	0	0	0	0	0
