region_id	region_name	region_name_in_data	region_ent_type	sinhalese	sri_lanka_tamil	indian_malaiyaga_tamil	sri_lanka_moor_muslim	burgher	malay	sri_lanka_chetty	bharatha	veddha
LK-5130115	Kachchakodi	Kachchakodi	GND	1347	238	0	0	0	0	0	0	0
LK-5130120	Panichchiyadimunmari	Panichchiyadimunmari	GND	0	336	0	0	0	0	0	0	0
LK-5133	Porativu Pattu	Porativu Pattu	DSD	195	38284	10	0	0	0	0	0	0
LK-5133005	Selvapuram	Selvapuram	GND	0	976	0	0	0	0	0	0	0
LK-5133010	Vammiyadiyoottu	Vammiyadiyoottu	GND	0	1589	0	0	0	0	0	0	0
LK-5133015	Thumpankerni (Y.F.S.)	Thumpankerni (Y.F.S)	GND	0	802	10	0	0	0	0	0	0
LK-5133020	Kalumunthanveli	Kalumunthanveli	GND	0	793	0	0	0	0	0	0	0
LK-5133025	Ganthipuram	Kanthipuram	GND	0	743	0	0	0	0	0	0	0
LK-5133030	Mavetkudah	Mavetkudah	GND	0	1239	0	0	0	0	0	0	0
LK-5133035	Vipulananthapuram	Vipulananthapuram	GND	0	875	0	0	0	0	0	0	0
LK-5133040	Palugaamam I	Palugaamam I	GND	0	399	0	0	0	0	0	0	0
LK-5133045	Palugaamam II	Palugaamam II	GND	0	740	0	0	0	0	0	0	0
LK-5133050	Vanninagar	Vanninagar	GND	0	1132	0	0	0	0	0	0	0
LK-5133055	Veeranchenai	Veeranchenai	GND	0	605	0	0	0	0	0	0	0
LK-5133060	Thumpankerni	Thumbankerny	GND	0	483	0	0	0	0	0	0	0
LK-5133065	Suravanayadiyoottu	Saravanaiyadiyoottu	GND	0	610	0	0	0	0	0	0	0
LK-5133070	Thikkodai	Thikkodai	GND	0	1704	0	0	0	0	0	0	0
LK-5133075	Navagrinagar	Navakirinagar	GND	0	374	0	0	0	0	0	0	0
LK-5133080	Kannapuram	Kannapuram	GND	0	295	0	0	0	0	0	0	0
LK-5133085	Paalaiyadivaddai	Paalaiyadivaddai	GND	0	653	0	0	0	0	0	0	0
LK-5133090	Nellikkadu	Nellikkadu	GND	0	622	0	0	0	0	0	0	0
LK-5133095	Vivekananthapuram	Vivekananthapuram	GND	0	652	0	0	0	0	0	0	0
LK-5133100	Vellaveli	Vellaveli	GND	0	962	0	0	0	0	0	0	0
LK-5133105	Punnakkulam	Punnakkulam	GND	0	565	0	0	0	0	0	0	0
LK-5133110	Kovilporativu West	Kovilporativu West	GND	0	1329	0	0	0	0	0	0	0
LK-5133115	Kovilporativu	Kovilporativu	GND	0	968	0	0	0	0	0	0	0
LK-5133120	Munaitivu	Munaitivu	GND	0	1190	0	0	0	0	0	0	0
LK-5133125	Paddaapuram	Paddaapuram	GND	0	841	0	0	0	0	0	0	0
LK-5133130	Periyaporativu	Periyaporativu	GND	0	904	0	0	0	0	0	0	0
LK-5133135	Kovilporativu South	Kovilporativu South	GND	0	923	0	0	0	0	0	0	0
LK-5133140	Mandur 1 And 2 South	Mandur 1 &2 South	GND	0	1018	0	0	0	0	0	0	0
LK-5133145	Mandur Kottamunai	Mandur Koddaimunai	GND	0	884	0	0	0	0	0	0	0
LK-5133150	Mandur 3	Mandur 3	GND	0	865	0	0	0	0	0	0	0
LK-5133155	Mandur 1 And 2 North	Mandur 1 &2 (North part)	GND	0	559	0	0	0	0	0	0	0
LK-5133160	Paalamunai	Paalamunai	GND	0	1989	0	0	0	0	0	0	0
LK-5133165	Thampalawattai	Thambalawatta	GND	0	1414	0	0	0	0	0	0	0
LK-5133170	Kaneshapuram	Ganeshapuram	GND	0	1280	0	0	0	0	0	0	0
LK-5133175	Sangarpuram	Shangarpuram	GND	0	1638	0	0	0	0	0	0	0
LK-5133180	Palachcholai	Palachcholai	GND	0	926	0	0	0	0	0	0	0
LK-5133185	Kaakkachchivaddai	Kaakkachchivaddai	GND	0	1175	0	0	0	0	0	0	0
LK-5133190	Kannapuram East	Kannapuram East	GND	0	640	0	0	0	0	0	0	0
LK-5133195	Vilanthoddam	Vilanthoddam	GND	0	518	0	0	0	0	0	0	0
LK-5133200	Sinnawattai	Sinnawattai	GND	124	863	0	0	0	0	0	0	0
LK-5133205	Maalaiyarkaddu	Maalaiyarkaddu	GND	0	457	0	0	0	0	0	0	0
LK-5133210	Anaikaddiyaveli	Anaikaddiyaveli	GND	0	679	0	0	0	0	0	0	0
LK-5133215	Raanamadu	Raanamadu	GND	71	411	0	0	0	0	0	0	0
LK-5136	Manmunai South & Eruvil Pattu	Manmunai South & Eruvil pattu	DSD	65	62604	0	0	41	0	0	0	0
LK-5136005	Kurukkalmadam North	Kurukkalmadam North	GND	0	1046	0	0	0	0	0	0	0
LK-5136010	Kurukkalmadam South	Kurukkalmadam South	GND	0	556	0	0	0	0	0	0	0
LK-5136015	Cheddipalayam North	Cheddipalayam North	GND	0	2132	0	0	0	0	0	0	0
LK-5136020	Cheddipalayam South	Cheddipalayalam South	GND	0	1964	0	0	0	0	0	0	0
LK-5136025	Mankadu	Mankadu	GND	0	2001	0	0	0	0	0	0	0
LK-5136030	Thettativu North	Thettathivu North	GND	0	1209	0	0	0	0	0	0	0
LK-5136035	Thettativu South	Thettathivu South	GND	0	639	0	0	0	0	0	0	0
LK-5136040	Thettativu South - 02	Thettathivu South 2	GND	0	1081	0	0	0	0	0	0	0
LK-5136045	Thettativu South - 01	Thettathivu South 1	GND	0	945	0	0	0	0	0	0	0
LK-5136050	Kaluthawalai 1	Kaluthawalai 1	GND	0	1787	0	0	0	0	0	0	0
LK-5136055	Kaluthawalai Central	Kaluthawalai Central	GND	0	1247	0	0	0	0	0	0	0
LK-5136060	Kaluthawalai 2	Kaluthawalai 2	GND	0	1035	0	0	0	0	0	0	0
LK-5136065	Kaluthawalai 3	Kaluthawalai 3	GND	0	1190	0	0	0	0	0	0	0
LK-5136070	Kaluthawalai 4	Kaluthawalai 4	GND	0	1640	0	0	0	0	0	0	0
LK-5136075	Kaluthawalai 4 Santhipuram	Kaluthavalai 04 Santhipuram	GND	0	1802	0	0	0	0	0	0	0
LK-5136080	Kaluwanchikudy North 1	Kaluwanchikudy North 1	GND	0	1872	0	0	0	0	0	0	0
LK-5136085	Kaluwanchikudy North	Kaluwanchikudy North	GND	0	1091	0	0	0	0	0	0	0
LK-5136090	Paddiruppu	Paddiruppu	GND	44	1009	0	0	0	0	0	0	0
LK-5136095	Eruvil North	Eruvil North	GND	0	1685	0	0	0	0	0	0	0
LK-5136100	Kaluwanchikudy South	kaluwanchikudy South	GND	10	3989	0	0	0	0	0	0	0
LK-5136105	Onthachimadam North	Onthachimadam North	GND	11	2370	0	0	11	0	0	0	0
LK-5136110	Eruvil East	Eruvil East	GND	0	2772	0	0	0	0	0	0	0
LK-5136115	Eruvil South	Eruvil South	GND	0	1928	0	0	0	0	0	0	0
LK-5136120	Kurumanvely 11 West	Kurumanvely 11West	GND	0	1112	0	0	0	0	0	0	0
LK-5136125	Kurumanvely 11 East	Kurumanvely 11 East	GND	0	864	0	0	0	0	0	0	0
LK-5136130	Kurumanvely 12	Kurumanvely 12	GND	0	1160	0	0	0	0	0	0	0
LK-5136135	Mahiloor West	Mahiloor West	GND	0	1443	0	0	0	0	0	0	0
LK-5136140	Mahiloor South West	Mahiloor South West	GND	0	1450	0	0	0	0	0	0	0
LK-5136145	Mahiloor East	Mahiloor East	GND	0	2147	0	0	0	0	0	0	0
LK-5136150	Onthachimadam South	Onthachimadam South	GND	0	1060	0	0	0	0	0	0	0
LK-5136155	Koddaikallar North	Koddaikallar North	GND	0	1606	0	0	12	0	0	0	0
LK-5136160	Koddaikallar West	Koddaikallar West	GND	0	1041	0	0	0	0	0	0	0
LK-5136165	Mahiloormunai	Mahiloor Munai	GND	0	1178	0	0	0	0	0	0	0
LK-5136170	Koddaikallar East	Koddaikallar East	GND	0	904	0	0	0	0	0	0	0
LK-5136175	Koddaikallar South	Koddaikallar South	GND	0	867	0	0	0	0	0	0	0
LK-5136180	Periyakallar 01	Periyakallar 1	GND	0	1031	0	0	0	0	0	0	0
LK-5136185	Periyakallar 01 South	Periyakallar 1 South	GND	0	940	0	0	0	0	0	0	0
LK-5136190	Periyakallar 02 West	Periyakallar 2 West	GND	0	1189	0	0	0	0	0	0	0
LK-5136195	Periyakallar 02	Periyakallar 2	GND	0	816	0	0	18	0	0	0	0
LK-5136200	Periyakallar 03 South	Periyakallar 3 South	GND	0	1269	0	0	0	0	0	0	0
LK-5136205	Periyakallar 03	Periyakallar 3	GND	0	732	0	0	0	0	0	0	0
LK-5136210	Thuraineelavanai North	Thuraineelavanai North	GND	0	1433	0	0	0	0	0	0	0
LK-5136215	Thuraineelavanai North 01	Thuraineelavanai North 1	GND	0	820	0	0	0	0	0	0	0
LK-5136220	Thuraineelavanai South	Thuraineelavanai South	GND	0	989	0	0	0	0	0	0	0
LK-5136225	Thuraineelavanai South 01	Thuraineelavanai South1	GND	0	1563	0	0	0	0	0	0	0
LK-52	Ampara	Ampara	DISTRICT	276076	125330	254	339137	992	100	0	0	830
LK-5203	Dehiattakandiya	Dehiattakandiya	DSD	66325	71	0	63	0	0	0	0	741
LK-5203005	Rideela	Rideela	GND	4621	0	0	0	0	0	0	0	0
LK-5203010	Bakmeedeniya	Bakmeedeniya	GND	4560	0	0	0	0	0	0	0	0
LK-5203015	Dehiattakandiya	Dehiattakandiya	GND	9490	11	0	0	0	0	0	0	0
LK-5203020	Kadirapura	Kadirapura	GND	11989	0	0	0	0	0	0	0	0
LK-5203025	Mawanagama	Mawanagama	GND	4511	0	0	0	0	0	0	0	0
LK-5203030	Lihiniyagama	Lihiniyagama	GND	4230	0	0	0	0	0	0	0	0
LK-5203035	Serupitiya	Serupitiya	GND	4725	0	0	0	0	0	0	0	0
LK-5203040	Sandamadulla	Sadamadulla	GND	3742	46	0	0	0	0	0	0	0
LK-5203045	Sandunpura	Sandunpura	GND	5337	0	0	0	0	0	0	0	0
LK-5203050	Paranagama	Paranagama	GND	4442	0	0	0	0	0	0	0	741
LK-5203055	Ihalagama	Ihalagama	GND	2905	14	0	63	0	0	0	0	0
LK-5203060	Nawa Medagama	Nawa Medagama	GND	3091	0	0	0	0	0	0	0	0
LK-5203065	Wewmedagama	Wewmedagama	GND	2682	0	0	0	0	0	0	0	0
LK-5206	Padiyathalawa	Padiyathalawa	DSD	20731	25	0	43	0	0	0	0	0
LK-5206005	Galode	Galode	GND	1238	0	0	0	0	0	0	0	0
LK-5206010	Palathuruwella	Palathuruwella	GND	824	0	0	0	0	0	0	0	0
LK-5206015	Pulungasmulla	Pulungasmulla	GND	1101	0	0	0	0	0	0	0	0
LK-5206020	Serankada	Serankada	GND	1155	0	0	0	0	0	0	0	0
LK-5206025	Unapana	Unapana	GND	579	0	0	0	0	0	0	0	0
LK-5206030	Hagamwela	Hagamwela	GND	937	0	0	0	0	0	0	0	0
LK-5206035	Kirawana	Kirawana	GND	1508	0	0	0	0	0	0	0	0
LK-5206040	Padiyathalawa	Padiyathalawa	GND	1483	10	0	43	0	0	0	0	0
LK-5206045	Thalapitaoya Left	Thalapitaoya Left	GND	881	15	0	0	0	0	0	0	0
LK-5206050	Saranagama	Saranagama	GND	1119	0	0	0	0	0	0	0	0
LK-5206055	Pallegama	Pallegama	GND	882	0	0	0	0	0	0	0	0
LK-5206060	Moradeniya	Moradeniya	GND	1221	0	0	0	0	0	0	0	0
LK-5206065	Thalapitaoya South	Thalapitaoya South	GND	761	0	0	0	0	0	0	0	0
LK-5206070	Holike	Holike	GND	1023	0	0	0	0	0	0	0	0
LK-5206075	Kehelulla	Kehelulla	GND	1364	0	0	0	0	0	0	0	0
LK-5206080	Miriswatta	Miriswatta	GND	872	0	0	0	0	0	0	0	0
LK-5206085	Kolamanthalawa	Kolamanthalawa	GND	886	0	0	0	0	0	0	0	0
LK-5206090	Dorakumbura	Dorakumbura	GND	832	0	0	0	0	0	0	0	0
LK-5206095	Marangala	Marangala	GND	1070	0	0	0	0	0	0	0	0
LK-5206100	Komana	Komana	GND	995	0	0	0	0	0	0	0	0
LK-5209	Mahaoya	Mahaoya	DSD	23572	0	0	0	0	0	0	0	89
LK-5209005	Bogamuyaya	Bogamuyaya	GND	273	0	0	0	0	0	0	0	0
LK-5209010	Tempitiya	Tempitiya	GND	703	0	0	0	0	0	0	0	0
LK-5209015	Poolawala	Poolawala	GND	614	0	0	0	0	0	0	0	0
LK-5209020	Bedirekka	Bedirekka	GND	670	0	0	0	0	0	0	0	0
LK-5209025	Unuwathura Bubula	Unuwathura Bubula	GND	2067	0	0	0	0	0	0	0	0
LK-5209030	Iddapola	Iddapola	GND	1026	0	0	0	0	0	0	0	0
LK-5209035	Thepelpola	Thepelpola	GND	1631	0	0	0	0	0	0	0	0
LK-5209040	Mahaoya	Mahaoya	GND	906	0	0	0	0	0	0	0	0
LK-5209045	Samagipura	Samagipura	GND	2237	0	0	0	0	0	0	0	0
LK-5209050	Borapola	Borapola	GND	1026	0	0	0	0	0	0	0	0
LK-5209055	Kelavinna	Kelavinna	GND	1756	0	0	0	0	0	0	0	0
LK-5209060	Dambadeniya	Dambadeniya	GND	2199	0	0	0	0	0	0	0	0
LK-5209065	Kekirihena	Kekirihena	GND	2000	0	0	0	0	0	0	0	0
LK-5209070	Kudaharasgala	Kudaharasgala	GND	1656	0	0	0	0	0	0	0	0
LK-5209075	Lahugala	Lahugala	GND	1283	0	0	0	0	0	0	0	0
LK-5209080	Pollebedda	Pollebedda	GND	1990	0	0	0	0	0	0	0	89
LK-5209085	Aranthalawa	Aranthalawa	GND	1535	0	0	0	0	0	0	0	0
LK-5212	Uhana	Uhana	DSD	62130	0	0	0	0	0	0	0	0
LK-5212005	Piyangala	Piyangala	GND	537	0	0	0	0	0	0	0	0
LK-5212010	Nugelanda North	Nugelanda North	GND	761	0	0	0	0	0	0	0	0
LK-5212015	Nugelanda South	Nugelanda South	GND	753	0	0	0	0	0	0	0	0
LK-5212020	Bakkiella	Bakkiella	GND	464	0	0	0	0	0	0	0	0
LK-5212025	Rajagalathenna South	Rajagalathenna South	GND	1235	0	0	0	0	0	0	0	0
LK-5212030	Rajagalathenna North	Rajagalathenna North	GND	2163	0	0	0	0	0	0	0	0
LK-5212035	Gonagolla	Gonagolla	GND	1508	0	0	0	0	0	0	0	0
LK-5212040	Galapitagala West	Galapitagala West	GND	809	0	0	0	0	0	0	0	0
LK-5212045	Galapitagala East	Galapitagala East	GND	628	0	0	0	0	0	0	0	0
LK-5212050	Kothmale	Kothmale	GND	771	0	0	0	0	0	0	0	0
LK-5212055	Mayadunna	Mayadunna	GND	2588	0	0	0	0	0	0	0	0
LK-5212060	Nawagiriyawa	Nawagiriyawa	GND	1535	0	0	0	0	0	0	0	0
LK-5212065	Bandaradoowa	Bandaradoowa	GND	1846	0	0	0	0	0	0	0	0
LK-5212070	Lathugala	Lathugala	GND	766	0	0	0	0	0	0	0	0
LK-5212075	Bokkabedda	Bokkabedda	GND	734	0	0	0	0	0	0	0	0
LK-5212080	Kohombana	Kohombana	GND	565	0	0	0	0	0	0	0	0
LK-5212085	Walagampura	Walagampura	GND	2319	0	0	0	0	0	0	0	0
LK-5212090	Verenketagoda	Verenketagoda	GND	2858	0	0	0	0	0	0	0	0
LK-5212095	Senagama North	Senagama North	GND	1128	0	0	0	0	0	0	0	0
LK-5212100	Senagama South	Senagama South	GND	691	0	0	0	0	0	0	0	0
LK-5212105	Gonagala	Gonagala	GND	1187	0	0	0	0	0	0	0	0
LK-5212110	Veheragama East	Veheragama East	GND	415	0	0	0	0	0	0	0	0
LK-5212115	Veheragama West	Veheragama West	GND	437	0	0	0	0	0	0	0	0
LK-5212120	Gemunupura	Gemunupura	GND	1031	0	0	0	0	0	0	0	0
LK-5212125	Siyambalawewa	Siyambalawewa	GND	690	0	0	0	0	0	0	0	0
LK-5212130	Rajagama North	Rajagama North	GND	529	0	0	0	0	0	0	0	0
LK-5212135	Rajagama South	Rajagama South	GND	633	0	0	0	0	0	0	0	0
LK-5212140	Suhadagama North	Suhadagama North	GND	206	0	0	0	0	0	0	0	0
LK-5212145	Suhadagama South	Suhadagama South	GND	190	0	0	0	0	0	0	0	0
LK-5212150	Kumarigama	Kumarigama	GND	1136	0	0	0	0	0	0	0	0
LK-5212155	Komariya	Komariya	GND	1020	0	0	0	0	0	0	0	0
LK-5212160	Udagirigama West	Udagirigama West	GND	677	0	0	0	0	0	0	0	0
LK-5212165	Udagirigama East	Udagirigama East	GND	1140	0	0	0	0	0	0	0	0
LK-5212170	Galahitiyagoda	Galahitiyagoda	GND	2275	0	0	0	0	0	0	0	0
LK-5212175	Mahakandiya	Mahakandiya	GND	1929	0	0	0	0	0	0	0	0
LK-5212180	Kahatagasyaya	Kahatagasyaya	GND	718	0	0	0	0	0	0	0	0
LK-5212185	Velikahagolla	Velikahagolla	GND	1766	0	0	0	0	0	0	0	0
LK-5212190	Dematamalpelessa	Dematamalpelessa	GND	1581	0	0	0	0	0	0	0	0
LK-5212195	Uhana	Uhana	GND	2471	0	0	0	0	0	0	0	0
LK-5212200	Uhana Thissapura East	Uhana Thissapura West	GND	1987	0	0	0	0	0	0	0	0
LK-5212205	Uhana Thissapura West	Uhana Thissapura East	GND	866	0	0	0	0	0	0	0	0
LK-5212210	Udayapura	Udayapura	GND	1042	0	0	0	0	0	0	0	0
LK-5212215	Sandanadapura	Sandanadapura	GND	1178	0	0	0	0	0	0	0	0
LK-5212220	Weeragoda North	Weeragoda North	GND	839	0	0	0	0	0	0	0	0
LK-5212225	Weeragoda South	Weeragoda South	GND	1014	0	0	0	0	0	0	0	0
LK-5212230	Dadayanthalawa West	Dadayanthalawa West	GND	1234	0	0	0	0	0	0	0	0
LK-5212235	Dadayanthalawa East	Dadayanthalawa East	GND	625	0	0	0	0	0	0	0	0
LK-5212240	Wijayapura East	Wijayapura East	GND	539	0	0	0	0	0	0	0	0
LK-5212245	Wijayapura West	Wijayapura West	GND	677	0	0	0	0	0	0	0	0
LK-5212250	Kumudugama	Kumudugama	GND	747	0	0	0	0	0	0	0	0
LK-5212255	Ruhunugama	Ruhunugama	GND	900	0	0	0	0	0	0	0	0
LK-5212260	Buddhangala	Buddhangala	GND	758	0	0	0	0	0	0	0	0
LK-5212265	Palam Kandavura	Palam Kandavura	GND	2018	0	0	0	0	0	0	0	0
LK-5212270	Himidurawa	Himidurawa	GND	2132	0	0	0	0	0	0	0	0
LK-5212275	Abhayapura	Abhayapura	GND	884	0	0	0	0	0	0	0	0
LK-5215	Ampara	Ampara	DSD	47324	166	0	142	12	100	0	0	0
LK-5215005	Dambethalawa	Dambethalawa	GND	3225	0	0	0	0	0	0	0	0
LK-5215010	Samapura	Samapura	GND	2015	23	0	46	0	0	0	0	0
LK-5215015	Karangawa	Karangawa	GND	3646	19	0	0	0	0	0	0	0
LK-5215020	Gemunupura	Gemunupura	GND	1389	0	0	0	0	47	0	0	0
LK-5215025	Thissapura	Thissapura	GND	2109	0	0	0	0	27	0	0	0
LK-5215030	Nawagampura	"Nawagampura

Nawagamp"	GND	4940	32	0	31	0	14	0	0	0
LK-5215035	Senanayakepura	Senanayakepura	GND	3093	0	0	11	0	0	0	0	0
LK-5215040	Jayawardhanapura	Jayawardhanapura	GND	3008	22	0	18	12	12	0	0	0
LK-5215045	Indrasarapura	Indrasarapura	GND	1417	0	0	0	0	0	0	0	0
LK-5215050	Mihindupura	Mihindupura	GND	2390	18	0	0	0	0	0	0	0
LK-5215055	Saddhathissapura	Saddhathissapura	GND	2163	52	0	36	0	0	0	0	0
LK-5215060	Kotavehera	Kotavehera	GND	1457	0	0	0	0	0	0	0	0
LK-5215065	Paragahakele East	Paragahakele East	GND	1516	0	0	0	0	0	0	0	0
LK-5215070	Paragahakele West	Paragahakele West	GND	1702	0	0	0	0	0	0	0	0
LK-5215075	Ambagahawella	Ambagahawella	GND	1582	0	0	0	0	0	0	0	0
LK-5215080	Ambamalthalawa	Ambamalthalawa	GND	1534	0	0	0	0	0	0	0	0
LK-5215085	Namalthalawa	Namalthalawa	GND	1681	0	0	0	0	0	0	0	0
LK-5215090	Namaloya II	Namaloya (ii)	GND	1527	0	0	0	0	0	0	0	0
LK-5215095	Polwaga Janapadaya	Polwaga Janapadaya	GND	2225	0	0	0	0	0	0	0	0
LK-5215100	Wavinna North	Wavinna North	GND	1329	0	0	0	0	0	0	0	0
LK-5215105	Wavinna South	Wavinna South	GND	2010	0	0	0	0	0	0	0	0
LK-5215110	Namaloya I	Namaloya ( i )	GND	1366	0	0	0	0	0	0	0	0
LK-5216	Navithanveli	Navithanveli	DSD	78	13779	0	7940	0	0	0	0	0
LK-5216005	Central Camp 01	Central Camp 01	GND	0	567	0	413	0	0	0	0	0
LK-5216010	Central Camp 02	Central Camp 02	GND	15	616	0	123	0	0	0	0	0
LK-5216015	Central Camp 03	Central Camp 03	GND	63	368	0	684	0	0	0	0	0
LK-5216020	Central Camp 05	Central Camp 05	GND	0	963	0	0	0	0	0	0	0
LK-5216025	Central Camp 06	Central Camp 06	GND	0	1269	0	0	0	0	0	0	0
LK-5216030	Central Camp 04	Central Camp 04	GND	0	733	0	0	0	0	0	0	0
LK-5216035	Chalambaikerny 03	Chalambaikerny 03	GND	0	0	0	1316	0	0	0	0	0
LK-5216040	Chalambaikerny 04	Chalambaikerny 04	GND	0	38	0	2073	0	0	0	0	0
LK-5216045	Chalambaikerny 05	Chalambaikerny 05	GND	0	0	0	669	0	0	0	0	0
LK-5216050	Chalambaikerny 01	Chalambaikerny 01	GND	0	0	0	1865	0	0	0	0	0
LK-5216055	Chalambaikerny 02	Chalambaikerny 02	GND	0	56	0	655	0	0	0	0	0
LK-5216060	Sorikalmunai 3	Sorikalmunai 03	GND	0	900	0	142	0	0	0	0	0
LK-5216065	Sorikalmunai 1	Sorikalmunai 01	GND	0	1220	0	0	0	0	0	0	0
LK-5216070	Sorikalmunai 2	Sorikalmunai 02	GND	0	562	0	0	0	0	0	0	0
LK-5216075	Chavalakade	Chavalakade	GND	0	724	0	0	0	0	0	0	0
LK-5216080	Navithanveli 02	Navithanveli 02	GND	0	1151	0	0	0	0	0	0	0
LK-5216085	Annamalai 03	Annamalai 03	GND	0	532	0	0	0	0	0	0	0
LK-5216090	Annamalai 02	Annamalai 02	GND	0	1741	0	0	0	0	0	0	0
LK-5216095	Navithanveli 01	Navithanveli 01	GND	0	1407	0	0	0	0	0	0	0
LK-5216100	Annamalai 01	Annamalai 01	GND	0	932	0	0	0	0	0	0	0
LK-5218	Sammanthurai	Samanthurai	DSD	519	8846	20	63040	216	0	0	0	0
LK-5218005	Veeramunai 04	Veeramunai 04	GND	101	550	0	186	0	0	0	0	0
LK-5218010	Sammanthurai 08	Sammanthurai 08	GND	0	0	0	1289	0	0	0	0	0
LK-5218015	Sammanthurai 06	Sammanthurai 06	GND	0	0	0	566	0	0	0	0	0
LK-5218020	Sammanthurai TD 01	Sammanthurai Tamil Division 01	GND	0	18	0	700	0	0	0	0	0
LK-5218025	Sammanthurai TD 04	Sammanthurai Tamil Division 04	GND	0	58	0	147	158	0	0	0	0
LK-5218030	Sammanthurai TD 02	Sammanthurai Tamil Division 02	GND	0	0	0	749	0	0	0	0	0
LK-5218035	Sammanthurai 01	Sammanthurai 01	GND	0	0	0	945	0	0	0	0	0
LK-5218040	Sammanthurai 02	Sammanthurai 02	GND	0	0	0	1648	0	0	0	0	0
LK-5218045	Sammanthurai 05	Sammanthurai 05	GND	0	0	0	713	0	0	0	0	0
LK-5218050	Karuwaddukal 01	Karuwaddukal 01	GND	0	0	0	1462	0	0	0	0	0
LK-5218055	Karuwaddukal 03	Karuwaddukal 03	GND	0	0	0	1715	0	0	0	0	0
LK-5218060	Karuwaddukal 02	Karuwaddukal 02	GND	0	0	0	1418	0	0	0	0	0
LK-5218065	Sammanthurai 11	Sammanthurai 11	GND	0	12	0	661	0	0	0	0	0
LK-5218070	Sammanthurai 10	Sammanthurai 10	GND	0	82	0	737	0	0	0	0	0
LK-5218075	Sammanthurai 09	Sammanthurai 09	GND	0	0	0	1426	0	0	0	0	0
LK-5218080	Sammanthurai 07	Sammanthurai 07	GND	0	0	0	1005	0	0	0	0	0
LK-5218085	Sammanthurai 04	Sammanthurai 04	GND	0	0	0	855	0	0	0	0	0
LK-5218090	Sammanthurai TD 03	Sammanthurai Tamil Division 03	GND	0	0	0	1358	0	0	0	0	0
LK-5218095	Maddakalaputharavai 02	Maddakalaputharavai 02	GND	0	461	0	959	38	0	0	0	0
LK-5218100	Maddakalaputharavai 01	Maddakalaputharavai 01	GND	0	0	0	1247	0	0	0	0	0
LK-5218105	Sammanthurai 03	Sammanthurai 03	GND	0	0	0	1499	0	0	0	0	0
LK-5218110	Veeramunai 03	Veeramunai 03	GND	0	562	0	64	0	0	0	0	0
LK-5218115	Veeramunai 02	Veeramunai 02	GND	0	489	0	34	0	0	0	0	0
LK-5218120	Veeramunai 01	Veeramunai 01	GND	0	534	0	49	0	0	0	0	0
LK-5218125	Sammanthurai 12	Sammanthurai 12	GND	0	175	0	677	0	0	0	0	0
LK-5218130	Malwatte 02	Malwatte 02	GND	0	1241	0	0	0	0	0	0	0
LK-5218135	Block 'J' East 01	Block 'J' East 01	GND	0	0	0	1863	0	0	0	0	0
LK-5218140	Block 'J' West 02	Block 'J' West 02	GND	0	0	0	1795	0	0	0	0	0
LK-5218145	Kallarichchel 02	Kallarichchel 02	GND	0	0	0	3017	0	0	0	0	0
LK-5218150	Block 'J' West 01	Block 'J' West 01	GND	0	0	0	1270	0	0	0	0	0
LK-5218155	Kallarichchel 03	Kallarichchel 03	GND	0	0	0	1481	0	0	0	0	0
LK-5218160	Udanga 01	Udanga 01	GND	0	0	0	2181	0	0	0	0	0
LK-5218165	Udanga 02	Udanga02	GND	277	78	10	1867	0	0	0	0	0
LK-5218170	Vilinayadi 01	Vilinayadi 01	GND	0	0	0	2492	0	0	0	0	0
LK-5218175	Sennelgramam 01	Sennelgramam 01	GND	0	0	0	2807	0	0	0	0	0
LK-5218180	Sennelgramam 02	Sennelgramam 02	GND	0	0	10	3589	0	0	0	0	0
LK-5218185	Block 'J' East 03	Block 'J' East 03	GND	0	56	0	1747	0	0	0	0	0
LK-5218190	Block 'J' East 02	Block 'J' East 02	GND	0	0	0	1690	0	0	0	0	0
LK-5218195	Malayadikiramam 01	Malayadikiramam 01	GND	0	0	0	2308	0	0	0	0	0
LK-5218200	Malayadikiramam 03	Malayadikiramam 03	GND	0	0	0	2185	0	0	0	0	0
LK-5218205	Malwatte 03	Malwatte 03	GND	87	0	0	1085	0	0	0	0	0
LK-5218210	Malwatte 01	Malwatte 01	GND	12	1175	0	16	20	0	0	0	0
LK-5218215	Malkampiddy	Malkampiddy	GND	0	0	0	484	0	0	0	0	0
LK-5218220	Malayadikiramam 04	Malayadikiramam 04	GND	0	0	0	1593	0	0	0	0	0
LK-5218225	Malayadikiramam 02	Malayadikiramam 02	GND	0	0	0	2712	0	0	0	0	0
LK-5218230	Vilinayadi 02	Vilinayadi 02	GND	0	0	0	1319	0	0	0	0	0
LK-5218235	Vilinayadi 03	Vilinayadi 03	GND	0	0	0	1509	0	0	0	0	0
LK-5218240	Kallarichchel 01	Kallarichchel 01	GND	0	0	0	1011	0	0	0	0	0
LK-5218245	Valathapitty 02	Valathapitty 02	GND	0	235	0	0	0	0	0	0	0
LK-5218250	Valathapitty 01	Valathapitty 01	GND	42	2683	0	830	0	0	0	0	0
LK-5218255	Malwatte 04	Malwatte 04	GND	0	437	0	80	0	0	0	0	0
LK-5221	Kalmunai North	Kalmunai North Sub	DSD	117	27483	33	3280	472	0	0	0	0
LK-5221005	Periyaneelavanai  01B	Periyaneelavanai  01B	GND	14	1900	21	0	29	0	0	0	0
