region_id	region_name	region_name_in_data	region_ent_type	bricks	cement_block	granite_cube_stones	cabook	pressed_soil_bricks	warichchi_mud	cadjan_palmyrah	planks_metal_sheets_asbestos	zink_aluminium_sheets	other	not_relevant
LK-4133040	Ariyalai Centre South	Ariyalai Centre South	GND	4	375	0	0	2	1	0	4	0	0	0
LK-4133045	Iyanar Kovilady	Iyanar Kovilady	GND	12	455	3	0	0	0	0	1	0	0	0
LK-4133050	Vannarponnai N.W. (North)	Vannarpannai North	GND	16	424	2	0	2	0	0	0	0	0	1
LK-4133055	Vannarponnai N.W. (West)	Vannarpannai N.W.	GND	10	627	0	0	2	1	0	7	1	0	0
LK-4133060	Vannarponnai N.E. (North)	Vannarpannai N.E.	GND	8	586	0	0	1	0	0	1	0	0	0
LK-4133065	Vannarponnai N.E. (South)	Neeraviyady	GND	1	388	1	0	1	0	0	1	0	0	0
LK-4133070	Kantharmadam North West	Kantharmadam North West	GND	0	486	0	0	0	0	0	0	0	0	0
LK-4133075	Kantharmadam North East	Kantharmadam North East	GND	0	534	1	0	0	0	0	2	0	0	0
LK-4133080	Kantharmadam South West	Kantharmadam South West	GND	2	385	0	0	0	0	0	0	0	0	0
LK-4133085	Kantharmadam South East	Kantharmadam South East	GND	2	315	0	0	0	0	0	1	0	0	0
LK-4133090	Nallur North	Nallur North	GND	2	439	1	0	0	0	0	2	0	0	0
LK-4133095	Nallur Rajathani	Nallur Irajathani	GND	8	173	0	0	0	0	0	0	0	0	0
LK-4133100	Nallur South	Nallur South	GND	11	378	2	9	3	1	0	1	0	0	0
LK-4133105	Sangiliyan Thoppu	Sangiliyan Thoppu	GND	7	904	2	9	8	1	0	5	1	0	1
LK-4133110	Thirunelvely West	Thirunelvely West	GND	13	661	3	0	0	1	0	2	0	0	3
LK-4133115	Thirunelvely Centre South	Thirunelvely Centre South	GND	4	202	0	0	0	0	0	0	0	0	0
LK-4133120	Thirunelvely South East	Thirunelvely South East	GND	4	333	2	0	0	0	0	0	0	0	0
LK-4133125	Thirunelvely North East	Thirunelvely North East	GND	3	455	0	0	0	0	0	3	0	0	0
LK-4133130	Thirunelvely Centre North	Thirunelvely Centre North	GND	3	877	7	5	11	3	0	9	2	0	0
LK-4133135	Kondavil North West	Kondavil North West	GND	8	469	1	0	3	0	0	3	3	0	0
LK-4133140	Kondavil South West	Kondavil South West	GND	4	467	0	1	0	0	0	1	0	0	0
LK-4133145	Kondavil Centre West	Kondavil Centre West	GND	4	299	1	0	1	0	0	0	0	0	0
LK-4133150	Kondavil Centre East	Kondavil Centre East	GND	6	432	1	0	1	1	0	4	0	0	0
LK-4133155	Kondavil North East	Kondavil North East	GND	14	640	1	0	0	1	0	6	1	0	0
LK-4133160	Kondavil South East	Kondavil South East	GND	9	421	0	1	1	2	0	3	0	0	0
LK-4133165	Kokuvil North East	Kokuvil North East	GND	3	543	0	0	1	0	0	0	0	0	0
LK-4133170	Kokuvil East	Kokuvil East	GND	7	694	3	0	3	0	1	5	2	0	0
LK-4133175	Kokuvil South East	Kokuvil South East	GND	4	435	1	0	1	0	0	0	0	0	0
LK-4133180	Kokuvil North West	Kokuvil North West	GND	2	220	4	0	0	1	0	0	0	0	0
LK-4133185	Kokuvil West	Kokuvil West	GND	3	315	0	0	5	0	0	0	0	0	0
LK-4133190	Kokuvil Centre East	Kokuvil Centre East	GND	5	424	0	0	2	1	0	0	0	0	1
LK-4133195	Kokuvil South West	Kokuvil South West	GND	1	352	0	0	1	0	0	0	0	0	0
LK-4133200	Kokuvil Centre West	Kokuvil Centre (West)	GND	3	401	3	0	1	0	0	1	0	0	0
LK-4136	Jaffna	Jaffna	DSD	181	11100	18	5	15	37	3	148	9	0	6
LK-4136005	Nedunkulam	Nedunkulam	GND	16	457	1	0	0	0	0	14	0	0	0
LK-4136010	Columbuthurai East	Columbuthurai East	GND	2	530	1	0	0	0	0	6	0	0	0
LK-4136015	Columbuthurai West	Columbuthurai West	GND	14	362	2	0	0	0	0	2	0	0	0
LK-4136020	Passaiyoor East	Passaiyoor East	GND	1	237	0	0	0	0	0	0	0	0	0
LK-4136025	Passaiyoor West	Passaiyoor West	GND	6	214	0	0	1	0	0	1	0	0	0
LK-4136030	Eachchamoddai	Eachchamoddai	GND	24	627	1	0	0	0	0	0	0	0	0
LK-4136035	Thirunagar	Thirunagar	GND	7	215	0	0	2	0	1	3	0	0	0
LK-4136040	Reclamation East	Reclamation East	GND	14	828	0	0	0	0	0	4	0	0	1
LK-4136045	Reclamation West	Reclamation West	GND	6	651	2	0	0	1	1	0	0	0	0
LK-4136050	Gurunagar East	Gurunagar East	GND	1	396	1	0	0	0	0	1	0	0	0
LK-4136055	Gurunagar West	Gurunagar West	GND	7	313	2	0	0	0	0	3	1	0	0
LK-4136060	Small Bazaar	Small Bazaar	GND	7	161	0	0	0	0	0	0	0	0	0
LK-4136065	Jaffna Town West	Jaffna Town West	GND	4	538	0	0	1	0	0	5	0	0	0
LK-4136070	Jaffna Town East	Jaffna Town East	GND	6	315	5	3	3	9	0	2	0	0	0
LK-4136075	Chundikuli South	Chundikuli South	GND	0	403	0	1	0	1	0	2	0	0	0
LK-4136080	Chundikuli North	Chundikuli North	GND	21	368	0	0	0	0	0	0	0	0	0
LK-4136085	Maruthady	Maruthady	GND	3	426	0	0	2	1	0	2	0	0	1
LK-4136090	Aththiyadi	Attiaddy	GND	4	446	0	0	0	0	0	1	1	0	0
LK-4136095	Chirampiyadi	Sirambiady	GND	1	296	0	0	0	0	0	0	0	0	0
LK-4136100	Grand Bazaar	Grand Bazaar	GND	4	222	0	0	1	0	0	1	2	0	0
LK-4136105	Fort	Fort	GND	0	353	1	0	0	0	0	14	1	0	1
LK-4136110	Vannarpannai	Vannarpannai	GND	5	318	0	0	0	0	0	0	0	0	1
LK-4136115	Koddady	Koddady	GND	6	383	0	0	0	0	0	2	0	0	0
LK-4136120	Navanthurai South	Navanthurai South	GND	3	374	0	0	0	0	0	8	0	0	0
LK-4136125	Navanthurai North	Navanthurai North	GND	12	454	0	1	5	25	1	24	1	0	2
LK-4136130	Moor Street South	Moor Street South	GND	1	382	1	0	0	0	0	13	3	0	0
LK-4136135	Moor Street North	Moor Street North	GND	3	451	1	0	0	0	0	25	0	0	0
LK-4136140	New Moor Street	New Moor Street	GND	3	380	0	0	0	0	0	15	0	0	0
LK-4139	Islands South (Velanai)	Island South (Velanai)	DSD	59	4122	8	0	4	25	58	83	18	2	0
LK-4139005	Mandaitivu East	Mandaitivu East	GND	4	127	0	0	0	0	1	7	0	0	0
LK-4139010	Mandaitivu West	Mandaitivu West	GND	0	98	1	0	0	0	2	1	0	0	0
LK-4139015	Mandaitivu South	Mandaitivu South	GND	1	214	0	0	0	0	0	0	3	0	0
LK-4139020	Allaipiddy	Allaipiddy	GND	4	482	4	0	0	0	8	22	0	0	0
LK-4139025	Mankumpan	Mankumban	GND	1	153	0	0	0	0	2	13	2	0	0
LK-4139030	Velanai North	Velanai North	GND	0	107	0	0	0	0	0	0	0	0	0
LK-4139035	Velanai North East	Velanai North East	GND	6	91	1	0	0	0	0	4	0	0	0
LK-4139040	Velanai East	Velanai East	GND	5	257	0	0	0	0	8	2	3	0	0
LK-4139045	Velanai South East	Velanai South East	GND	4	73	2	0	0	0	1	1	1	0	0
LK-4139050	Velanai East Centre	Velanai East Centre	GND	5	127	0	0	0	0	1	1	0	0	0
LK-4139055	Velanai South	Velanai South	GND	2	280	0	0	0	8	2	7	0	2	0
LK-4139060	Velanai West Centre	Velanai West Centre	GND	4	86	0	0	0	0	1	0	0	0	0
LK-4139065	Velanai West	Velanai West	GND	3	240	0	0	0	0	3	0	0	0	0
LK-4139070	Saravanai East	Saravanai East	GND	3	88	0	0	0	0	0	0	0	0	0
LK-4139075	Saravanai West	Saravanai West	GND	2	149	0	0	0	0	0	0	0	0	0
LK-4139080	Pungudutivu North East	Pungudutivu North East	GND	0	32	0	0	0	0	0	1	0	0	0
LK-4139085	Pungudutivu East	Pungudutivu East	GND	1	63	0	0	0	0	7	2	0	0	0
LK-4139090	Pungudutivu South East	Pungudutivu South East	GND	0	20	0	0	0	0	0	0	0	0	0
LK-4139095	Pungudutivu East South	Pungudutivu East South	GND	1	89	0	0	0	0	0	0	0	0	0
LK-4139100	Pungudutivu South	Pungudutivu South	GND	3	242	0	0	0	0	2	4	0	0	0
LK-4139105	Pungudutivu North	Pungudutivu North	GND	4	72	0	0	0	0	0	1	0	0	0
LK-4139110	Pungudutivu Centre North	Pungudutivu Centre North	GND	2	137	0	0	0	0	0	1	0	0	0
LK-4139115	Pungudutivu South West	Pungudutivu South West	GND	1	65	0	0	0	0	0	0	0	0	0
LK-4139120	Pungudutivu Centre West	Pungudutivu Centre West	GND	0	61	0	0	0	0	0	0	0	0	0
LK-4139125	Pungudutivu Centre East	Pungudutivu Centre East	GND	0	65	0	0	0	0	0	0	0	0	0
LK-4139130	Pungudutivu North West	Pungudutivu North West	GND	0	42	0	0	0	0	0	0	0	0	0
LK-4139135	Pungudutivu West	Pungudutivu West	GND	0	98	0	0	0	0	1	0	2	0	0
LK-4139140	Nainativu North	Nainativu North	GND	1	193	0	0	1	13	13	7	5	0	0
LK-4139145	Nainativu Centre	Nainativu Centre	GND	2	135	0	0	2	1	4	1	2	0	0
LK-4139150	Nainativu South	Nainativu South	GND	0	236	0	0	1	3	2	8	0	0	0
LK-4142	Delft	Delft	DSD	10	815	24	1	8	6	18	11	0	0	0
LK-4142005	Delft West	Delft West	GND	1	132	1	0	1	0	1	2	0	0	0
LK-4142010	Delft South	Delft South	GND	1	69	7	0	3	0	3	0	0	0	0
LK-4142015	Delft Centre West	Delft Centre West	GND	6	178	4	0	2	0	8	3	0	0	0
LK-4142020	Delft Centre	Delft Centre	GND	2	156	1	0	0	6	1	2	0	0	0
LK-4142025	Delft Centre East	Delft Centre East	GND	0	139	2	0	1	0	2	2	0	0	0
LK-4142030	Delft East	Delft East	GND	0	141	9	1	1	0	3	2	0	0	0
LK-42	Mannar	Mannar	DISTRICT	760	30254	18	3	23	41	436	388	59	4	19
LK-4203	Mannar Town	Mannar Town	DSD	337	13686	10	0	2	5	343	137	20	1	8
LK-4203005	Talaimannar North	Talaimannar North	GND	9	284	0	0	0	0	1	0	1	0	0
LK-4203010	Thalaimannar Pier West	Talaimannar Pier West	GND	0	13	0	0	0	0	1	0	0	0	0
LK-4203015	Thalaimannar Pier East	Talaimannar Pier East	GND	1	523	0	0	1	0	18	8	0	0	0
LK-4203020	Thalaimannar	Talaimannar	GND	5	174	0	0	0	0	13	11	0	0	0
LK-4203025	Talaimannar South	Talaimannar South	GND	3	129	0	0	0	0	6	2	0	0	0
LK-4203030	Kaddukarankudiyiruppu	Kaddukarankudiyiruppu	GND	0	92	0	0	0	0	16	7	0	0	0
LK-4203035	Thullukudiyiruppu	Thullukudiyiruppu	GND	15	309	0	0	0	1	32	5	2	0	1
LK-4203040	Pesalai South	Pesalai South	GND	16	726	0	0	0	0	0	4	0	0	1
LK-4203045	Pesalai North	Pesalai North	GND	7	293	1	0	0	0	5	0	1	0	0
LK-4203050	Pesalai West	Pesalai West	GND	7	231	1	0	0	0	3	1	0	0	0
LK-4203055	Siruthoppu	Siruthoppu	GND	10	474	0	0	0	1	25	5	1	0	5
LK-4203060	Periyakarisal	Periyakarisal	GND	15	339	0	0	0	0	9	6	0	0	0
LK-4203065	Olaithoduwai	Olaithoduwai	GND	1	168	0	0	0	0	6	2	0	0	0
LK-4203070	Puthukudiyiruppu	Puthukudiyiruppu	GND	6	507	2	0	0	0	42	10	1	0	1
LK-4203075	Erukkalampiddy West	Erukkalampiddy West	GND	40	294	0	0	0	0	3	0	0	0	0
LK-4203080	Erukkalampiddy North	Erukkalampiddy North	GND	7	153	0	0	0	0	1	1	0	0	0
LK-4203085	Erukkalampiddy East	Erukkalampiddy East	GND	5	348	0	0	0	0	5	3	0	0	0
LK-4203090	Erukkalampiddy South	Erukkalampiddy South	GND	0	138	0	0	0	0	0	0	0	0	0
LK-4203095	Erukkalampiddy Centre	Erukkalampiddy Centre	GND	0	101	0	0	0	0	0	0	0	0	0
LK-4203100	Pallimunai East	Pallimunai East	GND	2	376	0	0	0	0	0	3	0	0	0
LK-4203105	Moor Street	Moor Street	GND	17	598	1	0	0	0	2	3	0	0	0
LK-4203110	Emilnagar	Emil Nagar	GND	14	649	0	0	0	0	47	10	6	0	0
LK-4203115	Tharapuram East	Tharapuram East	GND	0	303	0	0	0	0	1	3	0	0	0
LK-4203120	Tharapuram West	Tharapuram West	GND	26	259	0	0	0	0	10	3	0	0	0
LK-4203125	Thoddaveli	Thoddaveli	GND	7	448	4	0	0	0	18	3	0	0	0
LK-4203130	Thalvupadu	Thalvupadu	GND	2	543	0	0	0	0	6	2	0	1	0
LK-4203135	Pattithoddam	Pattithoddam	GND	12	298	0	0	1	0	13	7	0	0	0
LK-4203140	Eluthur	Eluthur	GND	38	877	0	0	0	0	7	9	1	0	0
LK-4203145	Southbar	South Bar	GND	4	443	0	0	0	0	17	3	2	0	0
LK-4203150	Savatkaddu	Savatkaddu	GND	2	423	0	0	0	0	0	0	0	0	0
LK-4203155	Sinnakadai	Sinnakadai	GND	8	281	0	0	0	0	3	0	1	0	0
LK-4203160	Uppukulam North	Uppukkulam North	GND	3	364	0	0	0	1	0	3	1	0	0
LK-4203165	Pallimunai West	Pallimunai West	GND	4	307	0	0	0	0	2	3	0	0	0
LK-4203170	Uppukulam South	Uppukkulam South	GND	11	286	0	0	0	0	6	3	0	0	0
LK-4203175	Periyakadai	Periyakadai	GND	8	140	0	0	0	0	1	1	0	0	0
LK-4203180	Pettah	Pettah	GND	0	135	0	0	0	0	1	0	0	0	0
LK-4203185	Panankaddikoddu West	Panankaddukoddu West	GND	12	334	0	0	0	0	0	0	0	0	0
LK-4203190	Panankaddikoddu East	Panankaddukoddu East	GND	2	144	0	0	0	0	1	0	0	0	0
LK-4203195	Periyanavatkulam	Periyanavatkulam	GND	0	17	0	0	0	0	0	0	0	0	0
LK-4203200	Thiruketheeswaram	Thiruketheeswaram	GND	0	163	0	0	0	0	0	1	2	0	0
LK-4203205	Nagathalvu	Nagathalvu	GND	2	62	0	0	0	0	1	4	1	0	0
LK-4203210	Neelasenai	Neelasenai	GND	0	57	0	0	0	0	0	0	0	0	0
LK-4203215	Mathoddam	Mathoddam	GND	2	87	0	0	0	1	7	3	0	0	0
LK-4203220	Kallikattaikadu	Kallikaddaikkadu	GND	4	113	0	0	0	0	0	0	0	0	0
LK-4203225	Vannamottai	Vannamoddai	GND	4	27	0	0	0	1	0	1	0	0	0
LK-4203230	Uyilankulam	Uyilankulam	GND	1	127	1	0	0	0	0	1	0	0	0
LK-4203235	Puthukkamam	Puthukkamam	GND	2	226	0	0	0	0	0	2	0	0	0
LK-4203240	Uyirtharasankulam	Uyirtharasankulam	GND	0	85	0	0	0	0	4	0	0	0	0
LK-4203245	Parappankandal	Parappankandal	GND	3	218	0	0	0	0	10	4	0	0	0
LK-4206	Manthai West	Manthai West	DSD	75	4855	3	1	7	6	32	86	6	0	0
LK-4206005	Thevanpiddy	Thevanpiddy	GND	0	216	0	0	0	0	10	0	0	0	0
LK-4206010	Vellankulam	Vellankulam	GND	3	201	0	0	0	0	0	2	0	0	0
LK-4206015	Paliaru	Pali Aru	GND	5	317	1	0	0	0	5	10	1	0	0
LK-4206020	Anthoniyarpuram	Anthoniyarpuram	GND	1	176	0	0	1	0	0	17	1	0	0
LK-4206025	Illupaikadavai	Illupaikadavai	GND	5	185	0	0	0	0	0	5	0	0	0
LK-4206030	Kalliyadi	Kalliyadi	GND	0	78	0	0	0	1	3	3	1	0	0
LK-4206035	Aththimoddai	Aththimoddai	GND	0	26	0	0	0	0	0	1	0	0	0
LK-4206040	Koorai	Koorai	GND	1	71	0	0	0	0	1	1	0	0	0
LK-4206045	Periyamadhu East	Periyamadhu East	GND	0	116	0	0	0	0	1	1	0	0	0
LK-4206050	Periyamadhu West	Periyamadhu West	GND	5	95	0	0	1	0	0	0	0	0	0
LK-4206055	Kayanagar	Kayanagar	GND	2	199	0	0	1	0	0	2	0	0	0
LK-4206060	Pallamadhu	Pallamadhu	GND	0	162	0	0	0	0	1	6	0	0	0
LK-4206065	Kovilkulam	Kovilkulam	GND	0	86	0	0	0	0	3	0	0	0	0
LK-4206070	Vidathaltheevu North	Vidathaltheevu North	GND	1	89	0	0	0	0	1	0	0	0	0
LK-4206075	Vidathaltheevu West	Vidathaltheevu West	GND	4	136	0	0	0	0	1	3	0	0	0
LK-4206080	Vidathaltheevu Central	Vidathaltheevu Central	GND	0	10	0	0	0	0	0	0	0	0	0
LK-4206085	Vidathaltheevu East	Vidathaltheevu East	GND	0	121	0	0	0	0	0	0	0	0	0
LK-4206090	Pappamoddai	Pappamoddai	GND	4	104	0	0	1	0	2	1	0	0	0
LK-4206095	Parappukadanthan West	Parappukadanthan West	GND	0	71	0	0	0	0	0	0	1	0	0
LK-4206100	Parappukadanthan East	Parappukadanthan East	GND	2	35	0	0	1	0	0	2	0	0	0
LK-4206105	Kannady	Kannady	GND	1	164	0	0	1	0	0	0	0	0	0
LK-4206110	Minnukkan	Minukkan	GND	0	99	0	0	0	0	0	0	0	0	0
LK-4206115	Maligaithidal	Maligaithidal	GND	0	148	0	0	1	0	0	3	0	0	0
LK-4206120	Veddayarmurrippu	Veddayarmurrippu	GND	1	107	0	0	0	0	0	5	0	0	0
LK-4206125	Adampan	Adampan	GND	6	158	2	1	0	0	0	0	0	0	0
LK-4206130	Nedunkandal	Nedunkandal	GND	4	126	0	0	0	0	0	1	0	0	0
LK-4206135	Karunkandal Vannakulam	Karunkandal Vannakulam	GND	2	122	0	0	0	0	2	1	0	0	0
LK-4206140	Alkaddiveli	Alkaddiveli	GND	4	185	0	0	0	0	0	2	0	0	0
LK-4206145	Andankulam	Andankulam	GND	2	78	0	0	0	0	0	0	0	0	0
LK-4206150	Karunkandal	Karunkandal	GND	2	113	0	0	0	0	1	1	0	0	0
LK-4206155	Sornapuri	Sornapuri	GND	0	240	0	0	0	0	0	3	0	0	0
LK-4206160	Palikuli	Palikuli	GND	4	142	0	0	0	0	0	4	2	0	0
LK-4206165	Kaththankulam	Kaththankulam	GND	5	171	0	0	0	0	0	1	0	0	0
LK-4206170	Vaddakandal	Vaddakandal	GND	0	182	0	0	0	0	0	2	0	0	0
LK-4206175	Palaiyadiputhukulam	Palaiyadiputhukulam	GND	1	93	0	0	0	0	0	2	0	0	0
LK-4206180	Palaiperumalkaddu	Palaiperumalkaddu	GND	10	233	0	0	0	5	1	7	0	0	0
LK-4209	Madhu	Madhu	DSD	134	2509	2	0	0	18	2	27	7	3	0
LK-4209005	Palampiddy	Palampiddy	GND	5	252	1	0	0	0	0	0	1	0	0
LK-4209010	Keerisuddan	Keerisuddan	GND	1	35	0	0	0	0	0	0	0	0	0
LK-4209015	Parasankulam	Parasankulam	GND	1	133	0	0	0	0	0	1	0	0	0
LK-4209020	Vilathikulam	Vilathikulam	GND	24	53	0	0	0	0	0	2	0	0	0
LK-4209025	Kakkayankulam East	Kakkayankulam East	GND	27	101	0	0	0	0	0	0	0	0	0
LK-4209030	Kalmadu	Kalmadu	GND	2	127	0	0	0	4	0	0	0	0	0
LK-4209035	Kakkayankulam West	Kakkayankulam West	GND	2	164	0	0	0	1	0	0	0	0	0
LK-4209040	Iranailluppaikulam	Iranai Illuppaikulam	GND	9	310	1	0	0	3	2	11	2	3	0
LK-4209045	Periya-Pandivirichchan East	Periya-Pandivirichchan East	GND	22	178	0	0	0	0	0	0	1	0	0
LK-4209050	Periya-Pandivirichchan West	Periya-Pandivirichchan West	GND	9	168	0	0	0	0	0	2	1	0	0
LK-4209055	Madhu	Madhu	GND	4	131	0	0	0	0	0	0	1	0	0
LK-4209060	Maluvarayarkaddayadampan	Maluvarayarkaddayadampan	GND	1	221	0	0	0	1	0	4	0	0	0
LK-4209065	Poomalarnthan	Poomalarnthan	GND	22	292	0	0	0	7	0	3	0	0	0
LK-4209070	Thekkam	Thekkam	GND	1	30	0	0	0	1	0	2	0	0	0
LK-4209075	Pannavedduvan	Pannavedduvan	GND	0	73	0	0	0	0	0	0	0	0	0
LK-4209080	Periyamurippu	Periyamurippu	GND	3	77	0	0	0	1	0	1	1	0	0
LK-4209085	Mathakiramam	Matha Kiramam	GND	1	164	0	0	0	0	0	1	0	0	0
LK-4212	Nanaddan	Nanattan	DSD	122	5049	1	2	13	12	45	66	16	0	11
LK-4212005	Vankalai North	Vankalai North	GND	4	156	0	0	0	0	0	0	0	0	0
LK-4212010	Vankalai West	Vankalai West	GND	4	132	0	0	0	0	1	0	0	0	0
LK-4212015	Vankalai East	Vankalai East	GND	4	489	0	0	0	0	6	7	0	0	0
LK-4212020	Thomaspuri	Thomaspuri	GND	1	304	0	0	0	0	4	1	0	0	0
LK-4212025	Naruvilikkulam	Naruvilikkulam	GND	5	256	0	0	0	0	0	1	1	0	3
LK-4212030	Vanchiyankulam	Vanchiyankulam	GND	0	118	0	0	0	0	0	0	1	0	5
LK-4212035	Ilahadipiddy	Ilahadipiddy	GND	1	111	0	0	1	0	4	13	0	0	0
LK-4212040	Ilanthaimoddai	Ilanthamoddai	GND	2	69	0	0	0	0	5	0	0	0	0
LK-4212045	Periyakaddaikadu	Periyakaddaikadu	GND	0	130	0	0	0	0	1	0	1	0	0
LK-4212050	Aththikkuli	Aththikkuly	GND	2	107	0	0	0	0	0	0	0	0	0
LK-4212055	Kanchithalvu	Kanchithalvu	GND	1	20	0	0	1	0	0	0	0	0	0
LK-4212060	Chemmantheevu	Chemmantivu	GND	3	179	0	0	0	1	2	0	4	0	0
LK-4212065	Murunkan	Murunkan	GND	30	243	1	1	2	1	0	2	2	0	0
LK-4212070	Cheddiyar Mahankaddai Adampan	Cheddiyar Mahan kaddaiadampan	GND	3	75	0	0	2	1	0	4	1	0	0
LK-4212075	Iraddaikkulam	Iraddaikkulam	GND	10	62	0	0	1	0	0	0	0	0	0
LK-4212080	Chundikkuli	Chundikkuli	GND	1	85	0	0	0	0	0	0	0	0	0
LK-4212085	Puthirarkandan	Puttirarkandan	GND	0	125	0	0	0	0	0	0	0	0	3
LK-4212090	Razoolputhuveli	Razoolputhuveli	GND	4	114	0	0	1	0	0	0	0	0	0
LK-4212095	Nanattan	Nannattan	GND	4	84	0	0	0	0	0	1	0	0	0
LK-4212100	Umanagari	Umanagari	GND	0	122	0	0	0	0	1	0	0	0	0
LK-4212105	Achchankulam	Achchankulam	GND	3	265	0	0	0	1	5	3	3	0	0
LK-4212110	Moddaikadai	Moddaikadai	GND	8	90	0	0	0	0	1	1	0	0	0
LK-4212115	Rasamadhu	Rasamadhu	GND	1	153	0	0	0	0	1	2	1	0	0
LK-4212120	Pallankoddai	Pallankoddai	GND	7	126	0	1	2	2	10	2	0	0	0
LK-4212125	Valkkaipettankandal	Valkaipattankandal	GND	5	438	0	0	1	2	2	7	1	0	0
LK-4212130	Pontheevukandal	Pontheevukandal	GND	1	178	0	0	0	0	0	0	0	0	0
LK-4212135	Kalimoddai Puliyankulam	Kalimoddai Puliyankulam	GND	2	104	0	0	0	0	1	1	0	0	0
LK-4212140	Parikarikandal	Pariharikandal	GND	2	239	0	0	0	0	1	6	0	0	0
LK-4212145	Sirukkandal	Sirukkandal	GND	2	158	0	0	1	0	0	3	1	0	0
LK-4212150	Katkidanthakulam	Katkidanthakulam	GND	12	235	0	0	1	3	0	11	0	0	0
LK-4212155	Issaimalaithalvu	Issaimalaithalvu	GND	0	82	0	0	0	1	0	1	0	0	0
LK-4215	Musali	Musali	DSD	92	4155	2	0	1	0	14	72	10	0	0
LK-4215005	Arippu West	Arippu West	GND	6	302	0	0	0	0	0	2	0	0	0
LK-4215010	Arippu East	Arippu East	GND	13	196	0	0	1	0	1	2	1	0	0
LK-4215015	Methanveli	Methanveli	GND	1	77	1	0	0	0	0	0	0	0	0
LK-4215020	Poonochchikulam	Poonochchikulam	GND	3	92	0	0	0	0	0	0	0	0	0
LK-4215025	Pandaraveli	Pandaraveli	GND	0	248	0	0	0	0	0	0	0	0	0
LK-4215030	Sinnapullachchi Potkerni	Sinnapullachchi Potkerni	GND	9	210	0	0	0	0	0	9	0	0	0
LK-4215035	Periyapullachchi Potkerni	Periyapullachchi Potkerni	GND	6	190	0	0	0	0	1	11	0	0	0
LK-4215040	Veppankulam	Veppankulam	GND	2	275	0	0	0	0	0	5	2	0	0
LK-4215045	Marudhamadu	Maruthamadhu	GND	0	257	0	0	0	0	2	5	0	0	0
LK-4215050	Ahathimurippu	Ahathimurippu	GND	8	202	0	0	0	0	0	6	0	0	0
LK-4215055	Puthuveli	Puthuveli	GND	3	106	0	0	0	0	2	0	0	0	0
LK-4215060	Saveriyarpuram	Severiyarpuram	GND	4	211	0	0	0	0	1	5	0	0	0
LK-4215065	Chilavathurai	Chilavathurai	GND	1	244	0	0	0	0	0	0	1	0	0
LK-4215070	Koolankulam	Kollankulam	GND	3	270	0	0	0	0	1	0	0	0	0
LK-4215075	Kondachchi	Kondachchi	GND	3	362	0	0	0	0	2	6	1	0	0
LK-4215080	Kokkupadayan	Kokkupadayan	GND	0	136	0	0	0	0	0	2	0	0	0
LK-4215085	Palaikuli	Palaikuli	GND	1	341	0	0	0	0	1	10	3	0	0
LK-4215090	Karadikkuli	Karadikkuli	GND	17	187	0	0	0	0	3	9	2	0	0
LK-4215095	Mullikulam	Mullikkulam	GND	5	111	1	0	0	0	0	0	0	0	0
LK-4215100	Marichchukkaddi	Marichchukaddy	GND	7	138	0	0	0	0	0	0	0	0	0
LK-43	Vavuniya	Vavuniya	DISTRICT	10861	35614	45	13	217	377	56	492	145	1	4
LK-4303	Vavuniya North	Vavuniya North	DSD	219	3866	2	1	25	64	15	77	15	0	0
LK-4303005	Unchalkaddy	Unchalkaddy	GND	0	20	0	0	0	1	0	0	0	0	0
LK-4303010	Vedivaithakallu	Vedivaithakallu	GND	129	234	0	0	0	42	0	0	1	0	0
LK-4303015	Maruthoddai	Maruthoddai	GND	1	67	0	0	0	0	0	1	0	0	0
LK-4303020	Paddikudiyiruppu	Paddikudiyiruppu	GND	2	86	1	0	1	0	0	1	0	0	0
LK-4303025	Katkulam	Katkulam	GND	16	155	1	0	0	0	2	0	1	0	0
LK-4303030	Nedunkerny South	Nedunkerny South	GND	5	257	0	0	1	0	1	13	1	0	0
LK-4303035	Nedunkerny North	Nedunkerny North	GND	3	156	0	0	0	0	0	1	0	0	0
LK-4303040	Olumadu	Olumadu	GND	3	286	0	0	11	7	2	2	2	0	0
LK-4303045	Mamadu	Mamadu	GND	6	199	0	0	0	1	3	6	0	0	0
LK-4303050	Kulavisuddan	Kulavisuddan	GND	1	162	0	0	2	0	0	3	0	0	0
LK-4303055	Marailuppai	Marailuppai	GND	5	155	0	0	0	1	2	6	0	0	0
LK-4303060	Paranthan	Paranthan	GND	0	220	0	0	0	0	1	1	0	0	0
LK-4303065	Anandar Pulliyankulam	Anandar Pulliyankulam	GND	5	82	0	0	2	0	1	8	0	0	0
LK-4303070	Sinnadampan	Sinnadampan	GND	3	224	0	0	0	0	0	2	0	0	0
LK-4303075	Nainamadu	Nainamadu	GND	1	215	0	0	2	6	1	3	2	0	0
LK-4303080	Puliyankulam South	Puliyankulam South	GND	15	277	0	1	4	0	0	8	4	0	0
LK-4303085	Puliyankulam North	Puliyankulam North	GND	5	323	0	0	1	1	0	5	3	0	0
LK-4303090	Kanagarayankulam South	Kanagarayankulam South	GND	3	356	0	0	0	0	2	4	1	0	0
LK-4303095	Kanagarayankulam North	Kanagarayankulam North	GND	1	247	0	0	1	1	0	1	0	0	0
LK-4303100	Mannakulam	Mannakulam	GND	15	145	0	0	0	4	0	12	0	0	0
